"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"MTMR8",5.9851004465857,4.6478768195613,6.3692353626624,1.08112116503259,12.693144632031,3.25851364779105,5.28853384891833,8.63168790290772,6.79919218138179,4.45558953392445,6.04383396210401,6.28255926798497,7.27756936738711,10.2842793145818,4.55179549249551,6.07113037475438,12.0789938348318,1.96259434378161,9.46094489984367,5.65870834908124,3.92462406756317,3.35830092885715,12.9996233438256,12.7652698626925,8.14208690428429,11.6628997928798,9.60076633872449,5.57937389004849,5.83504769013456,10.1497615354127,1.51748873009917,6.56941294833622,6.17111059145045,12.1178024873837,5.67427303656519,4.18472636059658,7.37446228694491,1.80718797135439,5.02224692059207,9.56863522073342
"MTMR9",8.77605964764234,6.79653293576491,10.5607249165795,5.14876000227342,4.82778666873654,3.87192018674304,9.11142115171984,9.78605984421487,9.78252959531494,5.25371671953043,6.08436335662642,13.9643795721804,7.84350837847378,8.15465294307683,3.16750189929053,6.5078622365423,5.20038863597378,8.67639907792994,7.85972928569989,8.06697994608685,8.57134579271512,7.98051523346914,6.14620398537971,4.17046556370417,6.44949633245869,9.24655828748321,6.26049688086268,7.24596436302311,6.98579097145866,4.05320609742549,9.07019588252209,3.98929885345738,4.86063829651096,7.50076075179597,10.293008947098,5.93788448967417,4.40603794142404,9.5769961337519,7.34396971617026,4.89341435731214
"MTMR9LP",1.22328860246481,2.65992950517062,1.44001751468792,0,1.85164583280868,0.0703702651830302,4.19814628309976,2.22014444504192,0.73615480309653,1.62909356285558,0.461176085461752,1.18438041480085,0,6.48615107988749,1.42087811101996,1.96534097564155,0.0698250221680065,0.0660689095178077,2.92012378118906,0.269868119057589,0,0.8996217561281,0,0.342977724123477,0.396564089160219,0.265653774578573,0,0,0.287254582491402,1.98020402354369,0.558284364989151,0.354679603371187,0.0776188939742875,3.37165775126566,0.583788751562143,0,1.7051817384928,3.97782338458451,0,0.588029656970761
"MTNR1B",0,0,0,0,0,0,0,0.276951996257511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MTO1",14.8501149655829,10.2761829042481,14.7467946202576,7.19407579614314,13.7202158713393,10.7495635123767,6.70708180790198,18.0702596698874,10.7920713133288,16.3959486646105,16.9626093434775,9.76447879662217,11.4430173607887,20.9792050786502,14.1899108540662,16.4575881552461,20.8558424791908,7.80900181112085,17.3532191381033,11.8606208381627,17.7076873979498,20.7810576002843,7.54874934080591,18.3665783481688,20.4887926876852,16.8046437008867,13.7551698170089,16.4444177510361,13.1763173310983,12.899497053323,12.7446485332895,9.4739080013749,16.3114399111632,13.7491364936713,19.5699462808505,10.8096066922128,22.1734363221959,12.7299112445255,19.5892564130845,10.2559433066101
"MTOR",8.4854508001322,9.0318791880851,9.10256531533198,3.56396522651502,6.59823674879539,4.79595903320672,3.17302772858459,8.37320225253746,5.534913027999,7.50722765199863,5.03337455829576,6.77106649162916,5.22316604514682,2.62189784833691,2.31385744566431,6.3669499651289,7.28214789740474,3.33303927255605,5.0757289658002,6.28351668067464,6.00057962374815,5.69284184243534,8.13262711610654,5.05765790403548,4.58467045428213,5.17060056487982,5.27450572713189,3.69203955847864,5.81745989885061,2.89765860042966,3.17450027080336,7.03670711496488,4.08514184746242,8.62360280845906,7.66361342082774,5.0642689764225,6.63782298915979,6.00089238308462,2.71302817284603,3.26242314851295
"MTPAP",23.3706457829757,23.4257998555979,22.6282609888112,20.3402751574236,25.7097957239635,22.0866969182544,32.5001077106211,50.0354190605195,23.9619698291912,14.3813445696851,20.4437881608764,21.2699548941317,20.9613074475037,41.0604339351887,15.5285291065562,27.5161724781815,18.7393959315787,27.5122695265873,21.81116832632,22.9145243981578,26.3202286289634,17.0112041977447,17.545916722886,27.9119910024609,34.7382144963764,23.5636788825391,30.5696351684654,13.572336071356,22.896081402421,25.4119605831326,25.4719393868158,16.7495107612804,28.0208626828329,23.9875832608931,17.4720598075403,33.6095143500805,27.0770723547827,27.3386033613471,18.7596404162849,31.0945792710064
"MTR",17.695869157417,10.3705060690304,15.703057053428,6.21714963857656,15.826271487241,10.2079893650161,9.55969212708539,17.869670292725,13.6450616506687,8.60506249172103,7.32169310289667,10.5675277235634,5.71006092836507,9.13139222234716,7.82470451844679,8.18798363817998,4.48766355738055,8.77204959073037,6.28775937982042,3.78787063476885,6.23773266491105,12.1767174241055,7.22901385617162,7.28324718967975,8.58895590766342,6.74380588532259,3.63832727899381,2.82756668731462,6.39510631061612,8.03237817376731,3.31190106460741,6.34552712295066,7.94419118117832,5.17194787735029,6.38078321895971,7.73514561273147,7.85010385191838,3.87890714187673,6.44803810402566,6.48637239040335
"MTRF1",4.48077259856189,5.99439416932629,5.06557160655963,2.71769534277638,6.76540998712548,4.65222836690805,2.79112449293949,6.74373142501663,6.63935413392442,2.80536061512578,3.65314809347882,6.95330254799024,2.66207047905073,12.0662250531339,3.12311582065125,6.16624471919316,6.19649650852091,4.68266359318473,7.95322752761725,2.70564344685091,8.27323070600215,5.67468878394899,6.16938463989861,10.3567318566766,4.42857001157267,5.00374747394005,6.52197453106981,4.79856215180913,6.47990241741849,4.34410006538583,7.05659482512797,6.52744997576892,5.50127392156664,6.38951217296372,5.15030495411663,5.37116518917391,9.0895538504107,3.53004810435773,4.71911852028427,5.01260621670315
"MTRF1L",13.4015488796576,18.7832795826506,16.5844857379457,16.9810123423894,18.052521455336,15.9669715308194,18.5275339307209,27.5790108888596,21.9336379794402,14.0258794795728,18.6027699388469,16.4808753972781,23.0023987384456,25.0698023227817,35.7908079499575,26.7046035132045,29.9901637816144,21.744516099905,26.1293002318866,24.946743771029,35.0359187431593,21.7431980907332,29.7940085316082,29.1162246066706,22.9343363579461,22.3145502842408,37.5492048377727,21.9883787846973,25.2152865718873,25.4153523116439,32.2443907087935,26.0451516365265,32.9818755415618,38.5674843558708,27.3954098377296,26.6894955273897,21.4556257966592,27.7880855932154,28.2722596784671,23.9892903607898
"MTRR",25.4464332857949,20.3022095011677,19.0110196095382,13.7439210347245,16.8746223486605,18.6451030145532,26.0026069758979,37.3131662248871,27.5744592635083,15.9372746891181,35.9163680211783,23.5415791755199,29.6670877561333,16.4732709563743,37.9361260370403,27.9446555914131,37.4180994313432,26.7890694863104,25.9522803591684,27.9239473012139,34.1779262877094,38.1933720892891,25.9240571146831,38.4601842277682,37.3307771898265,37.5416917150989,29.2882386253248,43.1684066876472,25.1941736997853,36.7056241620003,40.2489823522745,33.4205318549196,44.6243152765259,45.9199181853816,25.86918951943,21.7538485213066,38.7201254129069,34.8151426718949,30.926497522677,26.158373225895
"MTSS1",6.51844912869462,5.59547680325576,6.09985572489517,4.29707783752133,6.96725925058758,2.17402349761044,3.68260387469805,2.11350704543001,4.09269905472566,10.7884894973322,4.95904963884261,5.75396025096572,7.12805382436482,5.80113211641338,6.31956917473427,5.48843340575003,3.09362840384508,5.83069019966956,4.95363811947038,6.31223681114737,3.94733457210786,8.69632116832157,4.52668065361986,5.96331664887169,6.94092045542837,4.96244755002134,7.13136094382553,8.71392752004591,5.48634347324546,3.5725840823774,6.9525503854296,8.36676903607913,1.29192585706296,2.11962058033761,7.13909452868052,10.2342034857657,6.58499928474324,5.16333280895479,6.94844775361154,2.15640667563641
"MTTP",0,0,0.153232632973201,0,0,0,0,0.062998970577258,0,0,0,0,0,0,0,0.0398347499336383,0,0,0,0,0.0392204377560554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MTUS1",0.0456254648070648,0.147471964220271,0.18462429658904,0.403837186906332,0.770301856400217,0.223093278514778,0.145655696938023,0.558937665051719,0.745251885400885,0.0660444872425454,0.344013231459833,0.378636781621457,0.26521276704743,1.03038495551557,0.0126178658550962,0.955544934313286,0.755244293698437,0.0739259247565648,0.19286673211098,0.0671024991911237,0.115990148732099,0.350786989601547,1.69937154638359,0.0767530313782339,0,1.23852385676578,0.114644635882205,0,0.066961528016171,0.0246188099861741,0,0,0.0578996339580305,0,0.557953452534176,0,0.127197636342714,0,1.30377527444484,0
"MTUS2",0.116944578861712,0,0,0,0.0510619037209367,0.100909397132062,0.0933340855225034,0.318363781794165,0.100536155749917,0.101568868780329,0.286570380377837,0.0606562573602246,0,0,0.0161706956279523,0,0.100127530760045,0.0473706743272476,0.101776904378307,0,0.0330332563988167,0.41046651383714,0.153131197535809,0.819704063001809,0,0.412686746069922,0.128559622667475,0,0,0.331283001388407,0,0,0.0556518849021732,0,0.0348808375830527,0,0.0203766061304878,0,0,0
"MTX1",39.8492200547097,38.1184439767485,38.9641389627335,26.5023930011289,29.7272819028291,44.3583749026438,45.7094622284759,27.8644293953089,26.9911515912043,59.0316046613848,52.2879654721445,45.3341726733239,42.831976828215,37.1515429932103,48.9478714313259,48.7984146737116,58.1939021525499,27.6714874263698,32.9435323664241,38.4372113942194,47.8509569611796,31.2547098685184,42.5671691134979,53.4933698625263,34.1131744755518,37.181372987239,52.1241958879779,50.1587791280931,51.9521177641443,40.8631762169117,47.2373615619461,46.7156081281039,44.6587465505264,61.2706916386911,58.6569541428504,39.3659151287234,38.7146614078531,39.4909036906868,39.3264930001164,45.1933618280356
"MTX2",55.8821989595361,41.842270652985,50.897457423008,42.7791771829725,59.8731708188354,50.2531187519852,58.0335760468022,51.3212217860632,48.9096195288811,44.9288798588103,39.0889464256765,44.9321251976195,34.3842531389871,81.6444604978984,48.2251695324192,53.5052153593546,72.7299746000381,46.0905162106147,77.8483561619244,67.3341994725225,87.0077197981692,58.628861661388,65.6313402040392,91.9308638082324,60.0222875979387,61.5003430191187,95.3736463907904,51.3933569981348,56.224514607016,49.135165493134,51.7239941929005,65.8834687754152,99.6450129386002,74.6501250157504,50.7064945684104,48.1931075320037,61.2375284799968,51.1209418813102,75.2473114859068,50.5691578892854
"MTX3",7.16914061815208,4.78192140520691,4.87896490247858,4.50984016437359,6.55273184800865,3.01058031240233,4.20547078553338,10.8318750779371,5.7318158366936,2.22080355066893,3.9189791269424,8.57723786464528,4.91145458135289,2.62801740985406,3.01362556190943,2.42700157803976,2.70080474094503,2.57487976051926,3.04834633910093,1.58157485484765,5.28541265558986,4.48143441446337,4.54772990283878,2.73365052067488,4.16398127158818,4.0868007863235,2.70212101695379,3.72080415623628,4.29284606420513,1.27655871032331,3.07190537911261,3.11792484516948,5.16299234375834,2.78432974211877,2.65152419729813,3.77197863703377,5.7711296508601,1.67847996796307,2.82255045082773,3.01540362488978
"MUC1",0.557982867934879,0,0,0.440962693048744,0.243633931198424,0,0,0.0632926360436387,0.239846314649704,0,0.473305152282532,0,0.984620523448518,0,0.578669691926676,0.360183932483867,0.676802496519529,0.376703007162378,0,0,0,0,0,0,0,0,0,0,0,0.150539553507214,0.318315226750438,0,0,0,0.249642736499709,0,0,0.0453604590077252,0,0
"MUC12",0.0348376044620821,0.17402301278287,0.166602112132189,0.110125846263506,0.152112600876903,0.0801619980566692,0.0973142658744219,0.142260098071493,0.179697367534868,0.514372482088679,0.118203039072581,0.0722776112457354,0.101252420285064,0.0342068162799995,0.0867100421895642,0.219883133479657,0.208794827638465,0.366902866433185,0.0693009789788552,0.128091315624009,0.108246101263496,0.30278194290838,0.131784006582499,0.0586052494966945,0.159992790827175,0.217506978107559,0.0875376173251661,0.042294303522581,0.245418656838436,0.140983829137783,0.194323353097681,0.0707055669094108,0.121576460116334,0.0654683532142755,0.155864192447279,0.11722349016514,0.0485612690430398,0.0339849085684985,0.0884893897848397,0.104664306935853
"MUC13",0,0.116062750204492,0,0,0,0,0,0,0.0848917661090823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUC16",0.289300382274868,0,0.033109558989144,0.0934835723930568,0.0598841819385828,0.055473812086575,0,0.0700067708592401,0.0884298029001779,0.107950275210789,0.0290840973097789,0,0,0.00841665646798085,0,0.0442658377634831,0.00366959931974508,0.0138887990519785,0,0.226923320120246,0,0,0,0,0,0,0,0,0.0868045269404266,0.249763369478693,0,0,0,0,0,0,0,0.0459913059422078,0,0
"MUC17",0,0,0,0,0.03459628983991,0,0,0.0179752497570981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUC2",0,0.0396281615083885,0,0,0,0,0,0,0.0386469630974143,0.0130146489566192,0,0.0155445247356848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281601568840974,0,0,0,0,0,0
"MUC20",3.53512250605594,5.76342570680524,2.68479799770134,1.00934998460223,3.58502492261652,2.09919610153694,0.91012900884559,4.03580047975972,2.74500403112128,1.71674339353643,1.71965218229139,4.8895480261253,4.82949850009165,7.24081782391624,3.784448719283,2.81359885361601,1.30183194158401,0.123180221194854,3.68627071121155,1.84487460772515,1.15962232932164,1.44855407007229,0.066365724688604,1.02312745237123,3.9432648994073,3.65276604042475,1.14617043912077,0.415334132245515,2.41003483649826,1.1691120318705,4.33698644282252,0.132254375970259,0.434142742710575,0.285735791632622,1.49658801092405,0.209299265177251,5.7225160436928,4.37563763498347,1.88277770746278,0.890771760750132
"MUC21",0.0749518247331455,0,0.110288712896609,0,0.0436352888463299,0,0,0,0.0644353795486549,0,0.0565132202801535,0,0,0,0,0,0,0,0,0,0,0.0501095549515065,0,0.0840580259280738,0,0,0,0,0,0.0404428697663725,0,0,0,0,0,0,0,0,0,0
"MUC22",0.0473425930412691,0.0556444059681484,0,0,0.0551236138531655,0.054468108671228,0.113353120019253,0.386648969296393,0.162799929810523,0.0274120366366894,0,0,0.039313447162425,0.0619805105196638,0.0261854861425826,0.0271645796799748,0,0.0511387662679051,0,0,0.0267456607179095,0.126604857239676,0.0275519986092739,0.0265472183468096,0.0511581983462864,0.0257027215703832,0,0,0.0277926581894262,0,0.0240068991439502,0,0.030039352139258,0,0.0282415707458455,0.0579276234345696,0,0,0,0.0853401908492953
"MUC4",0,0,0.0249656891869682,0,0,0.00976011555773229,0,0.138566905026548,0.0291720451931306,0,0,0.0117335371721736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184226358355396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
