"ID","T_cells_MCPcounter","CD8_T_cells_MCPcounter","Cytotoxic_lymphocytes_MCPcounter","B_lineage_MCPcounter","NK_cells_MCPcounter","Monocytic_lineage_MCPcounter","Myeloid_dendritic_cells_MCPcounter","Neutrophils_MCPcounter","Endothelial_cells_MCPcounter","Fibroblasts_MCPcounter"
"TU0070_CD8_LTBI",425.086143027158,705.838827150885,842.170278448171,5.7640382236149,57.2887484842719,1.95462293324408,0,3.708301454368,0.127090027302882,6.58501651575047
"TU0071_CD8_HC",394.539359869281,391.275452838305,1024.78572885935,2.71997132783436,51.1525832804616,2.42465138592247,0,2.58662057520591,0.0590132525441423,2.26884602775767
"TU0075_CD8_LTBI",350.765948880644,676.973630531304,464.869624538133,4.20315427255193,22.3249545551884,0.317899779569354,0,2.84477989670826,0.0851102034906472,2.91132751903466
"TU0085_CD8_HC",408.384119968009,415.553566236232,622.993975029125,3.78463775798295,47.5515425515959,1.22758738576561,0,2.79454928829152,0.0403923641647306,11.4482081922942
"TU0094_CD8_HC",392.876828394391,515.904510888332,547.89248495855,3.77716802731788,26.3543932586488,1.34908831571336,0.25041067896464,3.84507671386462,0.0947448775926495,6.37640592404592
"TU0110_CD8_HC",375.930479790096,673.439130685177,1453.71772103568,2.34274489481191,93.2664259897018,3.36868871254727,0,5.04452277070883,0.139262294573443,10.3087422038557
"XT0082_CD8_HC",369.285908924189,671.026921253852,911.172270471697,1.44744406783122,61.0169552732101,2.13433663170322,0.528781862786902,3.21185589363006,0.0904474743802825,3.4092218113719
"XT0106_CD8_HC",397.597914585268,713.868220906139,952.137558610902,0.960400450515021,48.4386428334116,1.19617006800953,0,2.68362044593612,0.128450711860953,8.07171809042939
"XT0123_CD8_HC",379.24172664627,755.606787257844,1342.26195071741,3.53872174935963,44.0196996217624,1.23936383079889,0,2.22015088267836,0.026124759774134,2.79093399082222
"XT0134_CD8_LTBI",358.198553968805,648.266372785265,756.113955873734,3.61899351075704,126.954716786331,1.51148956132053,0,3.2064543801117,0.114399000418072,2.92978722513326
