"","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5"
"PCBP2P1",7.55113773782671,13.1401789220576,4.1429907550595,6.86406020589695,6.50893600455235,5.15144945696708,5.28190120918596,6.58330124198316,7.6124517732423,4.49599145480624
"PCBP2P2",1.58884643365013,1.03329405950912,1.19860863227103,1.25061891743379,1.83760003230541,1.06657601537289,1.52405549864881,0,2.04269624932792,3.51887798336867
"PCBP2P4",0.902252108346236,3.47156183009966,1.69368687667349,2.11096829459767,3.52341692023404,4.7136796876184,1.07927783455765,1.84664184000658,3.03863799886253,9.09491925344975
"PCBP3",2.53139199057803,4.18561364884639,1.08590989863099,0.187746228883522,0,0,1.51668928470755,0,4.55949677860466,0
"PCBP4",13.225116791389,19.0906654741429,16.8191850781683,18.1185063741162,17.6837454917102,3.75990387612612,0,3.44369350535981,1.8435760050886,8.5430278143121
"PCCB",0,0,5.3878555415254,0,0,8.0506857190863,0,0,27.71080442037,0
"PCDH1",28.3542499914546,255.350467610223,62.0503233291051,264.975383702028,147.469851454391,170.834810964973,92.9729809070133,204.855394144125,29.0556396605358,168.068542912367
"PCDH10",0.618894195244845,5.57031019285141,1.2247840493059,6.32487233339923,0.979970641680177,3.49196908527833,1.23973380631255,10.1228263373275,0.248067491429095,2.58137545943304
"PCDH15",0,5.64442036523283,0,17.6772547282857,0.600133184000426,16.0254851696252,11.9787387901179,4.38441021140035,0,7.80607432627209
"PCDH18",12.7089187391062,5.65533883981243,8.40355951059529,5.68889574143343,13.3066432835412,9.86032621619641,16.4582751457531,25.2206706049874,1.9636196470168,28.8679485112337
"PCDH19",0.718475006862208,0.316451051772125,1.20399872487714,0,2.50922702140999,1.37490686463595,3.41215778975186,0.62927288240677,1.10685034865698,1.40071607120334
"PCDH7",2.00420107306572,2.32040160609691,16.6551395473165,1.00851831693512,7.09423714040763,2.93983816032259,5.05904490587103,2.55480156097574,9.37597400774557,5.08544628306931
"PCDH9",4.56098232790672,10.8562269604219,4.6823875386677,18.3868122920804,11.6942459597768,18.3604116526592,9.90388880980811,9.05686350934521,2.03265806614744,34.0047698953864
"PCDHA10",1.40922768193458,4.22035984708558,1.15416679029326,5.93619525209951,3.06201245621297,1.96299113924706,2.82514136761436,4.13317508697429,1.25232997687436,3.03090759391226
"PCDHA11",3.16484727197586,3.76334369682541,1.66215659639595,6.47372041008423,3.21935067480142,1.21056094715115,3.55666307516475,3.68180440686809,1.38740128241346,6.30573523296801
"PCDHA12",2.40837071227896,0.362362005972413,0.632842670129051,0.592488410970825,6.01708973385136,1.7043362921796,0.608024297666112,0.685961742853511,1.67642100787973,0.621303668101329
"PCDHA13",3.19306366512433,6.12037965841964,0.651901755749326,3.91976749960023,1.35297535807958,4.09960813975925,1.375767945693,5.43655899881825,0.862069695968395,4.4242338407931
"PCDHA2",0.206778402513617,2.87334435444924,1.35511507934695,1.59025762985711,0.920623932185535,1.45101612628714,0.548471291110306,2.41353044447398,0.658019193618304,0.621322282268389
"PCDHA3",1.79705212453312,9.49373678764832,2.24546678153035,5.83884448828901,1.55266175907497,5.85826898268244,4.50302324547094,1.92388372879625,1.59269545347618,3.56811245524021
"PCDHA5",2.06192390846575,4.431895030341,0.919010789340689,2.55425735116948,5.62671615208348,3.28218403456972,2.54948914245512,8.90612950974236,3.15333682644243,4.33842253065028
"PCDHA8",1.10581911202875,3.89974253527651,0.565994953004332,4.51553450256852,1.33264378646488,5.30130082270628,0.811586786773377,1.90218100437561,0.266456021680061,4.44852532880533
"PCDHA9",0.714659755259448,3.32498336121345,0.532579901782833,1.25436587971661,2.94422636601159,4.87051245283744,1.31754652396504,1.84188386700808,1.78553813183273,3.98778746575649
"PCDHAC1",2.12346199546854,10.393484768042,1.96687297545801,6.2203086671943,6.26232774338242,5.05139416663321,6.45303006527259,7.41193142426363,3.14303214282353,9.46541563459568
"PCDHAC2",6.15861207459917,1.15458763989522,3.18866252887163,1.25211770234692,10.3133100614985,11.6263115249129,0.598547380114772,1.857944236832,3.32083235198927,2.24244870561948
"PCDHB12",2.9395964642201,2.3841474370071,4.26340471929259,5.84104582863017,8.62608588810289,19.8040175465747,4.43511241925102,1.67512487284525,4.06131862571859,10.3364097396289
"PCDHB13",6.75262479086631,17.0949858695466,7.80483647895651,30.5874835292829,13.806007421342,24.7216673108877,12.004067233439,37.6374236194438,9.22430564712488,21.6153105999652
"PCDHB18P",2.45943744326411,14.1079416106407,6.50795553737354,8.68665291580313,10.7913056804984,11.7635895102622,12.6479026634964,19.9975836363506,5.69761651203623,12.5533198080431
"PCDHB19P",2.15130784259803,13.2669112162851,1.50184537806867,5.42410260060943,6.20201815435775,8.21570061588244,11.2793876053763,7.33194795251943,4.17327842101473,0
"PCDHB3",4.46033105001232,16.0032615522779,10.4777939711324,16.1064344652707,11.5483511940644,21.0039777446385,11.9780446661119,23.8551677296835,7.86965430747723,17.0571664413484
"PCDHGA1",1.72367028884982,2.58993605469431,1.93534269518047,4.25490985728416,1.28342582894951,3.29733041231099,1.96384680253358,6.36151602477827,0.106170813550465,4.01111101708165
"PCDHGA10",10.8544319816322,10.2122421947104,3.35469851875769,18.2159976490124,11.4939670175321,24.2006353472513,14.4948674828968,21.1504634878073,8.50844105278957,37.0081657503852
"PCDHGA11",0.702431736633336,33.7649311215305,16.175438920055,41.351616264281,28.9481768428162,32.4557542825555,23.5732586942194,0.00176876319646617,14.355608727519,37.9214512429768
"PCDHGA12",0.0774303940387489,1.48692384077375,0.248596003104386,0.354228446812044,54.2050253888938,1.74164475377332,12.7461424590398,2.21988624972487,12.5393342117886,42.9485793406497
"PCDHGA2",2.72271725170781,19.136432764204,5.33016745889471,12.5771004355403,8.15886711307361,18.2357242010157,17.2958986656496,12.4138876180782,3.00098740914578,19.2288440838088
"PCDHGA3",2.48381113695656,4.40706165770696,2.53869838811143,10.7441801608421,11.7422973517077,21.8391555315519,0.196153777777891,22.7731975947732,2.3477356122592,5.85426722511465
"PCDHGA4",10.3991818875072,14.8802389761109,1.26140497260031,26.3315666758853,14.5972721920518,34.8825024643993,10.167995911194,9.35764169090428,5.57067346986893,27.091877761282
"PCDHGA5",3.67039555719482,6.78127574566044,0.901008584623572,18.7543190364822,30.6680648525764,27.7028964219348,2.44262237712281,25.374040061753,10.3689694468776,14.8272822984938
"PCDHGA6",9.12116866806898,23.6049416265938,7.80531207536293,21.3253674623815,13.2295203365692,26.5131939066448,10.8921089074151,29.967836460351,6.98847060784217,17.1962514976146
"PCDHGA7",6.03870612764481,21.4508415233512,0.527013662359536,0.378607120164638,1.1714355328423,25.381795511335,15.5537324053596,1.6285002749864,6.76275954208051,23.0099212243731
"PCDHGA8",2.12671456607952,3.33481409302477,1.46686262017415,3.72040568763997,2.45408365140217,4.61262950497536,2.29276242080648,9.93887496489503,2.29658233366251,8.7134405137389
"PCDHGA9",0.586642967667557,40.726443791548,0.213067190076572,46.7509186582811,41.7279398542949,33.7989275131922,38.012596256636,42.4477873838172,0.117556304502955,42.7478069347494
"PCDHGB1",4.58999470879965,2.65842280219827,0.390816943305961,1.15202697236711,10.4046725153664,2.98201816356809,0.486920907312737,4.55842113466869,3.27600105601509,12.6189719752609
"PCDHGB2",11.0973592068857,36.7539045845914,11.9840430196309,32.5247567035577,10.925886611733,38.6020788953728,11.0815622636656,3.42689025499338,9.58782705070939,33.6760437051213
"PCDHGB3",11.2470186267709,32.34610408274,12.4573495174283,23.4812290488302,27.8408839002046,41.2633815157603,18.0408353820507,30.3369596518215,7.4868412332671,31.5267216772989
"PCDHGB4",6.25639505182819,20.3947869595023,0.520267239261047,5.84769668668217,2.98659306533257,25.3881765447662,1.51694426903629,24.0516065702831,2.55505814776989,8.26120932503611
"PCDHGB5",9.74387811491658,21.3147505366269,2.3165420222677,7.00529726544497,16.51236550961,16.026394295356,10.5914398864476,40.1587955560064,9.66576362336727,16.3281798168097
"PCDHGB6",11.0062186101449,3.19071896140197,1.54315180670041,0.537267554327774,22.1514879940995,28.9716757224878,1.98835362968428,6.88993402972254,10.0845394511842,0.981543643197651
"PCDHGB8P",3.00231480891295,7.92820813928087,1.64709604352596,4.806884238572,5.96722368434463,8.16398336912149,2.58627771477325,3.07660439156522,8.01471937945707,6.16015383239816
"PCDHGC3",11.1694509934659,12.7302025156629,0.442269428608016,34.7720910067357,2.56494441575301,5.13781257100524,0.228040984665884,2.06135200442561,2.84462567969292,10.0378198858325
"PCDHGC4",10.4580849805973,27.3895270925732,13.1974303698644,31.9472795602324,20.245727201217,19.3663850037514,12.2171208058936,15.1241811516553,5.54585931793607,19.5644202875518
"PCDHGC5",6.38717034867243,25.9183447367666,13.6422891566852,22.6810652533342,18.3034325369357,17.3349864415913,12.1500740932322,13.7271058532945,3.67518910160813,11.6133788282228
"PCED1B",0,0,0,0,0,9.51561318438609,0,0,0,1.97621027417202
"PCF11",0.0186645402149412,108.219610108766,38.7166300519637,95.7416542766602,0.0765489226367714,0.0997122240203706,0.317823799972902,0.390454475619907,0.0751383180544706,0.195337069119041
"PCGF2",0,14.8822092271629,4.70842203824882,12.0315193086475,0,0,0,7.18059488579782,0,5.9749056418252
"PCGF3",1.70349611670573,2.06369431278568,1.64431292381431,2.43629829480347,1.87489309717973,2.74324400936827,2.03959131396409,2.30604270502474,1.78467940819782,3.04561278588901
"PCGF5",0.319849834006927,1.41439397392358,1.62003989240512,0.335844913111961,5.40192081565135,50.6156093683394,26.992272729255,1.24602292138256,0.78000236651501,1.10791522336243
"PCID2",0,0,0,0,0,12.9326051268478,0,0,0,0
"PCK2",0.189719561714226,0.00498719797526599,4.43379153556332,0,0,6.18282686857431,0,0,8.52126268499354,0.668881479104595
"PCLAF",3.71282993833056,0.333116091919927,3.61278883530878,0,4.42117246358154,0,0,0,3.30907672153897,0
"PCM1",36.6506243930694,76.1758369452594,82.1092887424944,59.535202689547,125.831578249793,112.241640462271,106.708519224731,9.08127244145644,64.9059596934429,126.938027882555
"PCMT1",0,0,0,0,0,0,0,0,17.8507619773947,0
"PCMTD1",1.41280962678465,4.90411905590847,1.07627466773054,0,85.0395572986798,95.0541210755401,71.0020720661606,119.176133467033,92.3437788313916,12.7333560318395
"PCMTD2",6.29689435930928,9.23635222053799,9.84290799792391,9.08282392166848,10.4643340123997,0,5.1552589925806,7.86890908370263,12.2027737692242,21.8898509499211
"PCNA",0,0.171124513241843,0,0,55.8341620029494,53.4675367858262,20.3686581480583,30.7438636251685,13.2736465586945,0
"PCNAP1",0,0.964684171314414,0,1.37586113173703,0.741269102804846,6.8117874944396,5.49435981820689,0.170331895819692,1.93347548631554,0.764521069454665
"PCNP",0,1.80399059599961,0,0,2.46123118022119,0,0.894045885527267,13.6660481477525,5.54913135109667,1.28703935297292
"PCNPP1",14.574864975315,13.158978400845,14.6140911471386,21.675872365425,21.2690829724903,17.7793259308436,16.9489924864048,4.26411662640868,14.9941141668131,17.1885452324521
"PCNPP4",1.48841473858179,2.09891255033941,0,2.79998782137964,2.27098840538563,5.97781043962343,2.78380557476711,2.74844575572485,0.747222812589375,1.75324978113716
"PCNPP5",44.3027427830295,16.2854179216769,18.9766312951473,22.0862115724223,41.6292817362956,36.223085544369,12.7698418358162,13.0080328634031,10.6514747171825,22.2330589621582
"PCNX1",1.68395324518656,0.13350503221854,5.72901669706467,6.38667379255148,5.33648204143791,10.2150739376768,31.7994072841313,0.0425918177709054,9.40736183715946,7.35844083683291
"PCNX2",0,1.64489282355409,1.59120465843064,0.0361581860292077,0.922494140503463,3.11610563220171,0,0,1.26500355327922,2.13577091420332
"PCNX4",40.0389658101925,43.9898362839394,39.0395423972418,55.235586888526,50.6589622827902,44.5833199981313,43.3438227676362,47.2175934080955,31.0498772468111,56.7652612811665
"PCSK5",1.84177840141584,10.8986284049359,1.04386365336704,26.3477254507299,3.42018512446722,11.196586660616,12.4509980985284,15.6787061013794,25.3180450395978,7.868952982598
"PCSK6",0,49.4367389812135,32.5363604386142,32.1067596423949,19.8200418643769,15.0814352881208,0.59507676008476,0.743676485954202,0,8.65316784080128
"PCSK9",4.60834359870213,12.6621467605766,0.823627287830716,28.2949514935684,8.45815599468419,17.4456424810125,2.50228871004695,9.08905499952089,1.78866210919421,24.4315410051839
"PCTP",17.9546563861485,33.6708926806964,12.2677626980835,39.8783809502192,0,19.4088566133634,8.00347644194553,13.9054502463942,23.8770475579021,36.5850843472971
"PCYOX1L",0,2.98610018027685,8.45353236263293,7.21908488219409,0,15.2654732120008,5.34644057594815,1.92933151944137,6.02804744451695,12.862780335402
"PCYT1A",0,0,0,47.7246370630145,29.9554599327038,12.2580166812863,14.5032819657451,0,0,8.209592239781
"PCYT1B",0.923990808125991,6.41043755547492,2.36588074576344,6.95780451851024,2.75139122321059,3.87447087152127,4.09586993566433,9.92198327636878,0.725399387798776,18.3182948737749
"PCYT2",3.70433482774743,2.77037821353603,2.68789474227384,0,0.176966147469672,0,2.83940632422751,0,7.46553600377343,9.28545386746752
"PDCD10",4.91639085580844,1.26960104505321,5.36042948208846,1.79399870398542,7.07140578539768,2.94450386218627,4.24686315566394,11.4048082144942,17.7701604003526,13.4916227411623
"PDCD2",6.90438397152573,37.2958878114672,0.618944686252528,3.47146688097515,0.845111956734941,4.19304225024247,30.7015864225562,4.81819938533367,8.08276582473359,34.3057609767333
"PDCD4",0.839739622552812,1.67598584796778,2.07275482727268,4.44424854513788,0.0959176147214504,2.13380385674144,2.54574937230033,1.87533117905326,3.09482517462937,2.12246178475601
"PDCD5",23.6612160415272,38.3811882893687,30.745141069261,31.5411088487748,28.5832269840237,26.6453087439757,15.9094355439457,14.4357785155906,26.9439346032371,25.3188783488951
"PDCD5P1",0,1.9079418624388,0,0,0,7.11534972194493,0,4.07807811340437,0.68036081370583,0
"PDCD6",14.3632420267015,39.0974155936519,41.3353167097624,59.8830847189925,29.4667985712175,40.5746930447137,42.2751692801092,34.6631244911622,43.0521538528641,44.4283125510193
"PDCD6IP",1.93685776509901,4.92273382365977,2.34944624771934,6.99047334591357,0.209722568404469,9.97372678612565,16.6633817066288,3.78039526743911,10.8897113035499,4.30030071651308
"PDCD6IPP2",0.291619716931828,1.78075805234528,2.95206212401808,1.22677886990936,1.19267443324491,2.57119625314527,3.87593178633382,1.20252903438146,1.43338741362079,0.745478776553123
"PDCL3P2",2.70086876051503,60.2401591087533,9.28603745005017,34.0386465583881,15.6060921858046,21.4817833527732,14.2456627989459,22.698750351834,6.90578144403247,27.9559287820021
"PDCL3P4",18.2342539433537,19.9693153495218,9.92788122253778,19.0386900552339,49.273304571432,29.9699472348418,25.1131373870458,15.458636584475,15.0115255287898,28.0490926881333
"PDCL3P5",24.7826529820593,234.030955633554,36.2423485548997,39.7379401201563,50.7164017501388,33.0198925284839,58.1116368086485,103.176502971287,15.7856500800797,44.1315096572606
"PDCL3P6",2.73295530097277,9.60169012653679,1.99077609855109,11.3891728808009,5.43173304725396,18.5824098641286,2.62068643335652,4.36302586435507,0.605755496528199,8.15790069785766
"PDE10A",4.30544281408157,3.26534221999483,6.80134567609009,4.77126467837095,4.53253318461143,3.94924217454979,0.29248119085579,3.06137534044365,0.19171745428322,3.70449845728282
"PDE12",0.00446027615430581,19.6161478484586,3.89943255092684,3.15981329310164,5.62266094790896,10.531158085625,2.46426771347326,11.5240582292,5.72149791243463,0.187537733121244
"PDE1B",9.13979203650403,10.9718560690336,6.35104395261808,4.68093946884073,10.0108918214153,25.5420932463204,0,0,8.33385365446478,18.2488454164771
"PDE1C",1.18654324845837,6.63159823605709,1.21937634201808,10.0486268685795,4.24703940395982,4.45857557689572,5.68977697459065,4.39035325574047,1.71498954355104,8.50553888185492
"PDE2A",2.21646904623079,0,4.09063992098976,0.652392970467401,1.16204745742458,0,0,53.9107525322112,0,0
"PDE4A",1.23157145172692,16.8971603498611,15.2960963939462,118.033503822867,64.5600355408078,62.9624630715079,2.4875421163684,52.3623064794969,1.36119540596885,12.7684437367461
"PDE4B",68.8347694169967,103.969901730386,161.80786737425,139.292503215814,63.9048330544557,18.4415982957503,133.66267179684,33.9566274075977,120.297972179938,49.8588654913658
"PDE4C",0.499262726823049,6.09080536919183,0,2.32798766631572,1.1316797184008,7.35047021990592,0.346155392054637,0,0,8.17057694562496
"PDE4D",1.54041469657768,30.5087628829963,5.31376819021405,8.31125413209316,6.92477034312371,7.92404278945575,11.2825890752816,2.15269093589112,3.38686523839773,9.79758544576676
"PDE4DIP",72.2159194965665,53.6661701925175,138.654566052596,145.305651705797,140.12559894063,99.6046727310866,93.2073256709173,123.721589567471,191.839170955678,74.4227718385076
"PDE4DIPP4",0.133712217142774,0.347277271355868,0.186046268319176,4.60585971209874,1.81610189510626,2.99081781450951,0,0.567631485009924,0.37278969660956,0.196230549137882
"PDE4DIPP6",1.26330117009232,1.39793416826036,0.857852614411303,2.17897566003085,2.34727809122586,1.60361202253439,0.912404757196231,0.706178706189119,2.28621842772397,2.67236150801832
"PDE5A",0.0549643261476762,47.92266261813,0,90.6227651725007,23.5908817899986,89.5066358662622,68.6464276767287,214.951441406658,0.026457571303121,106.100528867325
"PDE6B",0.680816552193239,1.79643796696711,0.204735445623346,0.315447387184862,6.06265985930106,0.392622242491358,0.669362194523068,0.30588990719686,0.0127772154642381,0.432220959114173
"PDE6D",0,5.44292114827332,7.75280270915772,10.6768050952941,2.73024490737818,7.06845255688873,2.58826092621897,7.70006294896797,12.9752845123036,3.12003222579161
"PDE6G",2.70059428198245,0,0,0,23.4013056240684,0,0,0,39.6293554720195,0
"PDE7A",11.2271052092328,0,34.3632671531307,16.8433682722443,60.0588144578362,7.89700916395152,34.6484746812587,15.9082738766487,40.623964719362,54.6308864294926
"PDE7B",2.56706047588585,4.57867873371179,2.91082615411322,2.56015881676492,10.9255347903663,12.7444161005744,10.8859184545452,28.6091256357216,1.15251075710624,10.0386947516843
"PDE8A",1.64839455129177,1.66553941270272,3.76136867561102,4.37933242358803,1.76044005150535,2.84654127636477,0.441292878265103,0.502806313859439,0,0
"PDE8B",0,8.79977742494186,0,0,3.25590306311419,0,3.34477109798546,2.01432059103157,0,5.54156783268747
"PDE9A",0,31.0996740109957,0,0,0,0,14.8592825860481,0,0,0
"PDGFA",0,26.8242292282492,4.72933066544962,77.8913835649653,40.8116673969085,49.1377654563361,38.8139553386679,117.554336804561,3.88323711053451,75.5160935548956
"PDGFC",0,0,0,3.97283385293066,0,2.65749458430757,3.27513204464855,0,4.05760242516062,0
"PDGFD",5.72604763119128,2.76709446178277,0.717956812196676,7.2919867171092,0.135951182873531,24.2194868411784,19.1982800791618,0,0,0
"PDGFRA",37.7174675534728,105.792835469312,127.509774543481,36.2031261580872,94.678981307561,94.102129208878,67.8802139346742,38.312029902576,78.7250734272631,89.5468942590941
"PDGFRL",16.6779469397401,51.4764619062004,58.5808299295828,29.3863947695252,42.0847422709102,17.3543182283573,44.4711651481606,24.8713575613173,44.366459987251,10.5588118076519
"PDHA1",0.94238086980836,0.995469344001241,0.869971515434177,2.55510041768312,0.897885161745778,0.926845105882106,3.62990024069604,1.06019665996182,1.32292298189579,0.899622693970197
"PDHX",4.99045888782317,0,9.13904293110267,0,0,5.33898665724486,4.07262386436127,2.8656440051227,0,2.77881592942977
"PDIA3P1",53.1338837096556,75.8867436502816,63.025295962268,60.7961960088014,87.4372013960915,65.3959353530964,64.2483163167364,70.2357823932113,73.1739729340381,59.2329786365362
"PDIA3P2",7.9464142725846,6.17462313269383,0.187754892445947,6.4826428640202,0,1.82787447167292,0,0,6.80788694965293,0
"PDIK1L",12.3546218492614,0.255414316058376,20.3973434492169,0.496495920987845,1.34577227851845,0.0374456881191242,0.826630862168779,7.6797752351045,0.633915709521224,0.548727030737584
"PDK1",14.6888284620392,0,36.3746348146116,8.28158287451608,2.84090198567459,0,3.84404457944583,0,4.4932270029176,0
"PDLIM1P1",3.47321017939462,3.86050170182503,1.28853158244802,0.71906548058732,1.22937495686999,0.576866006159481,2.62067226756048,0.541842917605447,2.25132167587089,0.561254365168413
"PDLIM2",7.56112875641235,6.32245353193597,0,7.39048498811881,9.91415946247615,3.30317969295626,0.163685773252223,11.5082101109596,1.49108475853868,3.86847065490715
"PDLIM4",0,3.96264690479993,0,26.5920273915698,0,0,0,0,0,0
"PDLIM5",48.661997113422,64.4334690507714,41.5040653606333,148.484972621283,53.1148791086822,64.5599342070306,27.8290887987772,48.3596307411578,71.2719444994561,76.7427113215944
"PDLIM7",0.877700003607611,2.9807640836778,13.008072541382,1.59299759602642,67.7757383835436,2.47820812886961,0.38997019920904,2.05517902086994,0.0633974931840873,0.231504395715029
"PDP1",3.76537885339159,3.10521827512642,0,5.31426976869429,7.76891942032863,0.913551286233768,3.30339280775008,7.13057426260176,6.3583895435182,0
"PDPN",46.9013682901613,41.2479651403114,64.6680940234545,16.6734669512327,67.4585621629714,57.1103006692059,5.42324752208173,92.0969349333587,37.6122432647798,28.2451184814336
"PDPR",0,23.1253086361331,2.43838277572005,0,0,0,0,0,0.0658256082896899,0
"PDPR2P",133.958753760731,72.4448382032036,50.3395897110308,11.3582604419677,37.5594862335161,19.790003287668,12.3266224092895,15.1480417671756,56.9034401118335,45.8513097801925
"PDS5A",19.9022599857978,39.4178071475279,36.5191632781184,92.4398311130397,62.8744964065898,38.0758666304024,40.9817896041899,60.1352247845273,56.8997831335952,52.7654304493227
"PDSS1P1",40.291719366912,34.7608930282947,34.8612870493803,30.4416096039099,95.3108895160521,29.1196402235027,21.8869623335145,15.82852034412,77.9061619967388,41.7138457971131
"PDSS2",4.13348201342479,0.58933082246816,4.87965435924207,3.27938822695212,1.54669931275445,11.1775807868478,2.450314404373,2.9880247306862,7.63437883709228,5.11835613042994
"PDXDC1",15.682413302099,21.4541868454498,32.5266723636686,79.0736438392519,0,0,0.612642347175435,0,0,59.0200697937133
"PDXK",13.1303805258715,24.1903319469581,18.2313893409675,18.590928062437,15.1662969604669,0.396378818624243,0,2.94159469677896,0.311997985490022,0.427809401521147
"PDZD11",4.4497773504349,0,7.29378171823466,1.78716049781927,7.53325465535567,0.860153014536639,3.90560912903944,2.99509978347206,15.0398634087418,0.244031730145857
"PDZD4",0,24.5067419518333,0,0,0,0,11.899056187388,0,0,6.6053860942867
"PDZK1",0,0,0.385303547927822,0,3.74215722577544,0,0,5.91683126955471,0.394391037701475,10.5812418789583
"PDZRN3",0.372275233728306,0.347708263773483,0.221169943667447,0.768455127177734,2.37842354063927,1.76222873258365,0.893195937764815,0.717127350375244,1.50150788679687,17.3826351523781
"PEA15",4.39106639231761,10.0158533164169,121.318002542968,41.1627459467127,78.8006719684706,101.879802755677,32.031867997162,5.42920094392095,151.406050161384,9.0010480089703
"PEAK1",6.27869643259972,29.0844560834676,12.3701392282361,27.2905782536586,17.7098913743331,15.0804232424959,9.18405388399142,25.5263128853367,13.1265235111068,21.3393555733129
"PEAR1",0.273394342369003,2.10601366350584,0.197671958253909,0,0.155875382379376,0.380306161836511,0.0211070361008925,1.25217821730626,0.238473475645982,39.8515356111762
"PEBP1P3",60.2409700774863,38.3273552840636,35.9118971258458,39.1004179062489,43.3300417738537,12.8394797760467,17.112338280552,13.9857344078818,32.6648699036351,19.2494685809104
"PEDS1",0,0,0,0,0,0,12.0371868645825,15.6047187368712,0,0
"PEDS1-UBE2V1",0,0,0,1.97434468236037,0,0,0,0,0,83.5017201366205
"PEG10",11.479721526686,25.2319174796442,17.267055975563,89.2109332028486,17.800809422264,51.0563123546686,30.2348092772135,64.3875260727836,4.58411845799867,43.8920942405455
"PEG3",0,15.7815056916905,7.56432561476128,0,5.95889107302712,3.1076490475738,2.01110389812591,2.90216896512973,10.6149049347994,1.4401781053688
"PELI3",15.5620407416393,15.1040471815441,23.3840184228134,34.2844941211695,5.25895172235708,5.81439080118509,4.73208416745177,4.43131781137063,7.39891089416848,15.9175326773171
"PELP1",54.6567729519285,36.7098407407523,49.0883484097825,24.1146530227409,68.5411165084271,2.85932049654285,8.0414549411311,6.63176535356633,40.3675320752825,8.41311954240608
"PEMT",0,0,0.0175794523558547,0.01299727541853,12.0916004181373,0.248534390819052,0,0,1.03834493040318,0
"PENK",0,0.810717260983363,3.05369883753841,1.45911394995843,1.82193472302851,0.426414274371648,14.0148028208678,4.87334942179949,0,7.61356661054604
"PEPD",0,0,51.136266535831,0,0,0,0,0,0,60.2787969985892
"PER1",94.5751877906151,88.7340529628453,62.1728686698262,97.5629355497674,182.084926152755,143.596735091207,33.3591747545991,67.2086149329873,39.6100934125537,61.2518711957749
"PER3",1.89880131655781,2.7329639669973,2.67339785921886,3.86466373552851,5.30341083296446,4.02945107864738,2.88925576049532,2.8412704482754,4.14495534664267,4.0947630838456
"PERPP2",1.2947838577784,34.4886494845009,1.15689706595975,3.56087876844893,1.01367142523096,1.05185847052351,1.79093909605875,0.750061721093445,1.32502537424332,0.838475155180789
"PERPP3",4.20367989813025,18.5025250116853,15.4096054029453,8.60691287472188,10.8139148325399,9.43128748452644,1.26351817786517,14.9808936451095,2.42955124685408,13.219762831263
"PES1",44.9866883904941,0,48.3177765432903,107.714463370039,0,0,58.6657885839712,43.9708693722942,53.6549626288752,0
"PET100",3.44657203780844,4.83438037804858,0.610102116029443,7.33336723182008,7.45129879381955,2.04536136111973,2.29466063747595,0,3.63297839327841,8.56229347721836
"PET100P1",60.6343527103694,66.7551636341212,73.148629693163,43.6437970222816,46.9885951327435,31.73330808626,44.0793675612622,83.6037585670953,15.4555004536173,41.679837713896
"PEX11A",0,0,0,3.08278979967543,0,3.70964466119756,2.8343066376528,1.63389500273563,2.7894452833601,0
"PEX13",0,6.75049057297361,0,5.48323434913518,11.0481167613037,11.8328717522746,7.88731691441042,0,1.25151566997919,0
"PEX16",3.09526696396869,2.58607764638422,8.97446895979931,1.92013082183083,2.24460180288021,2.43393542111172,2.92508105868268,1.89218749231558,1.99862003792927,0.850574363769257
"PEX2",5.75361899978821,3.2560040509465,14.5592566429464,8.51061594405342,1.35647505483293,5.23737041518453,0.157339496625915,9.52298567450994,3.3354158482028,2.92553279419023
"PEX26",3.823087964865,0.248621054618816,4.99895859852684,11.5722588253452,3.35469079951167,11.6665532034871,0,10.0220775856568,2.54159987562969,12.6656376920782
"PEX5",8.56953543723106,8.02173349390345,10.9614755164625,0,6.30743494598115,13.780630747202,0,0,5.09815338697072,0
"PEX7",3.25413513862175,2.4467644782521,0.800182146462337,1.43155035866544,5.7581862417596,1.77267510182989,3.77780531715873,4.58516483419926,6.88062676376162,0.961068059432553
"PFAS",5.26738027933573,14.6888167723442,0,0,0,0,0,0,0,0
"PFDN1",7.0202139122714,6.77474928905083,10.7695283297673,0.380269834677639,0,0,0,26.3676427873678,17.6090608853278,1.47338577940238
"PFDN1P1",0.794313425412036,1.56495399181063,0.949889326394611,1.8303208196145,1.02452233685775,1.6044353816868,1.17192214066492,0.989428444471212,0.973126350889889,1.57505635987962
"PFDN1P2",0,0,1.34572645399057,3.60090100933229,2.62551324157422,0.250352642280631,0.23139827832757,0,1.25763037448294,1.41469531066478
"PFDN5",23.2185782359739,32.8103034399604,56.0327076867516,22.6797772350494,19.7048296252269,37.3567310240322,34.2438287173513,30.3369773394535,60.7213550037954,25.9863637654702
"PFDN6",14.4246565983646,13.4107600665264,20.9676011551973,18.104221080413,10.7084980409165,12.2543973316788,4.32303264097568,11.0004689477821,7.61994339667788,9.45837947944731
"PFKFB2",7.01685155024738,4.01214946248034,0,9.41044893627251,12.3495595476131,17.7254473663076,10.8765548633622,15.0608594292218,12.5786874431952,28.5910813903955
"PFKFB3",3.04459822685577,10.4401756132837,5.28699387400073,17.0135974524556,3.4743100642029,5.28438765345046,2.68430502337605,3.88584892921243,1.75776286391742,2.76887596422017
"PFKL",19.1043097198292,10.2997541789348,3.38110292665491,2.42510424498355,18.7980193109144,3.42930802311655,1.2986776836386,3.8449197488462,1.78444251891923,3.56472467683544
