"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PIGR",-4.19821850398189,10.1710736750801,-2.31477516460181,0.040671594583632,0.350357847141219,-3.85945287226339
"BTG3",-0.891421226916012,9.18461504763508,-2.31442361712625,0.0406968905989119,0.35048002152318,-3.86000909853291
"MYCBP2",0.773784509547864,10.2971748902999,2.31403786305076,0.040724665425967,0.350609143178894,-3.86061941764278
"IFT52",-0.623878671786054,8.84968441210224,-2.31390662825889,0.0407341186735411,0.350609143178894,-3.86082704312426
"LINC02896",-1.07846348455575,0.739231742277876,-2.31284624925707,0.0408105786065479,0.350834486294598,-3.86250452828515
"TMEM270",-1.07846348455575,0.739231742277876,-2.31284624925707,0.0408105786065479,0.350834486294598,-3.86250452828515
"ERI3-IT1",1.07846348455575,0.739231742277876,2.31284624925707,0.040810578606548,0.350834486294598,-3.86250452828515
"MT-CO1",0.899482575669513,17.9478642581898,2.31274790046389,0.0408176771667781,0.350834486294598,-3.86266010099627
"CCDC71",-0.722059727914045,8.52458232084683,-2.31263686286202,0.0408256930011857,0.350834486294598,-3.86283574303027
"YWHAH",-0.637271163666787,11.4835945823139,-2.31207451631665,0.0408663122328681,0.350834486294598,-3.86372523720505
"GMFG",-1.06695054411524,10.0772498073053,-2.31206690619768,0.0408668621912747,0.350834486294598,-3.86373727409179
"OCLN",-3.06613004813842,7.9447472436936,-2.31194526909867,0.0408756534738812,0.350834486294598,-3.86392966523399
"TSSK3",1.06438561897747,0.932192809488736,2.31180343853271,0.0408859065324084,0.350834486294598,-3.86415399210223
"CCDC3",1.35409607043455,9.21620167116548,2.31174833002709,0.0408898910435714,0.350834486294598,-3.86424115355062
"CRLS1",-0.674186818553617,10.1319316945693,-2.31172376525662,0.0408916672710359,0.350834486294598,-3.86428000580532
"ST13P20",-1.32294196882304,1.26147098441152,-2.31155563865636,0.0409038261502625,0.350834486294598,-3.86454591564902
"PRELID1",-0.770567061523543,9.72488947121383,-2.3115405403562,0.0409049182263765,0.350834486294598,-3.86456979490423
"LAD1",-2.7840165239012,7.29242997221524,-2.31126006094173,0.0409252107063651,0.350913096804415,-3.86501338845479
"ITGAE",-0.898610009108785,8.47261431092019,-2.3105754343191,0.04097478365207,0.351242661602428,-3.866096093785
"CAPN6",1.95070560368848,5.35644900691501,2.30991902782739,0.0410223674969956,0.351555001019769,-3.86713407806589
"MAOA",-0.984259237063849,11.1116442886849,-2.30947265034251,0.041054756423063,0.351736988132067,-3.86783988907504
"SCG2",2.04265590850333,4.87011197013782,2.30916795685144,0.0410768789652829,0.35183094294626,-3.86832164567589
"RBP5",1.4418910940144,6.64680496332406,2.30814712711753,0.0411510808750168,0.352370794883358,-3.8699355565916
"NAP1L4P1",1.26885918158316,2.06841459108004,2.30795759371147,0.0411648718432622,0.352393203941629,-3.87023518090802
"CYP2E1",1.57242884255569,3.73794234868276,2.30731637200399,0.0412115618774336,0.352578175345484,-3.87124880163914
"BMS1P1",0.940109639106118,4.72125047404065,2.30711327373895,0.0412263609374049,0.352578175345484,-3.87156983417793
