"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DEPTOR-AS1",0.839279442560701,0.936632221424582,1.24487415005189,0.237352617570826,0.689680694810244,-5.26974661802424
"PHB1",-0.624290086265454,9.7856658717416,-1.24478011620323,0.23738596567355,0.689680694810244,-5.26985141477751
"CYP19A1",0.66656328220602,2.85915296511893,1.24477361708983,0.237388270653166,0.689680694810244,-5.26985865754491
"LINC00526",-0.601903556876111,4.82094015663916,-1.24477133664861,0.23738907944011,0.689680694810244,-5.26986119891639
"COQ4",-0.39596505962845,9.04774998025862,-1.24449339205256,0.237487672445846,0.689711706958447,-5.27017091996812
"FREM1",-1.05854599294232,6.1071793778374,-1.24447477982892,0.23749427577553,0.689711706958447,-5.27019165820463
"HEATR1",0.899992530764312,8.88733621881396,1.24440854702474,0.237517775341767,0.689711706958447,-5.27026545467056
"GSG1L",-1.01407786557828,2.06979517103255,-1.24430592439766,0.237554189777362,0.689711706958447,-5.27037979077169
"ARSF",1.07616435678819,1.25507467853832,1.24421524198242,0.237586371079831,0.689711706958447,-5.27048081788527
"TREHP1",-0.86892963427749,2.14691330198296,-1.24420921908144,0.237588508605389,0.689711706958447,-5.27048752765923
"NFE2L1",-0.598285879107477,11.7719976942325,-1.24419386071771,0.237593959353098,0.689711706958447,-5.27050463743456
"ALPP",-1.0968711526596,5.76557194905152,-1.2441901728695,0.237595268200767,0.689711706958447,-5.27050874580782
"MACROH2A1",-0.388493698509782,11.0603322861265,-1.24416684497186,0.237603547596986,0.689711706958447,-5.27053473357155
"PSD3",0.895359162690118,8.92619520754788,1.24412308750975,0.237619078352062,0.689711706958447,-5.27058347930653
"MINDY3",-0.610424917148451,8.48877500928374,-1.2441209760218,0.23761982779908,0.689711706958447,-5.27058583146772
"HVCN1",-0.551527025971129,7.7584583563934,-1.24381067359949,0.23772998640369,0.689965506496936,-5.27093147035561
"AGAP7P",0.83040061868901,3.82082037174807,1.24376192766637,0.237747295111594,0.689965506496936,-5.27098576145639
"NBEAP2",0.722525485069563,4.38768234904519,1.24363158303733,0.237793582831245,0.690041748697336,-5.27113092576996
"MSL1",0.342569729074208,10.7586885910566,1.2435508425477,0.237822258839198,0.690066875786762,-5.27122084039982
"LINC01291",1.29869163432761,5.3777653247974,1.24333187887289,0.237900040462013,0.69023447188078,-5.2714646617091
