"ID","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell"
"E250042452_L01_250204002925020400291AA039B39J20",0.0797014584609632,8.84635372167701e-21,3.64995011215915e-18,0.916972563285169,0.0031868176991404,0.030470338742371,0.0161784762853535,0,1.4090452697985e-18,0,0.0165218792022117,0.0254270601754299,0.00573373706548776,1.77347979597629e-18,0,4.58350408927991e-18,0.254295879157612,0.18559352940351,4.16702474688651e-18,2.1418659237792e-19,0.00205318646810271,3.66101284790198e-19,0.00313557788424482,0,0.0223018837087443,0,0,0,2.70379667057515e-18,1.25329924247386e-19,1.97677927694096e-19,0.0087799904444393,0.0242079616595955,1.27465757999096e-18,0.0182404904896193,0,0.00269610130022205,0.287213655970098,0.0487749195849026,1.00750898113015e-17,2.97906861085803e-18,3.70105415938486e-17,0.129361104715234,0.00312536749902256,0.000411027003788291,0.157734257275726,0.000335843136999969,2.35864843887503e-18,8.34745631066114e-18,0.0702390342963431,0.0650806498906088,5.92703225439058e-19,2.56920878395842e-17,0.022840495168384,0,1.9024690722905e-18,0.104922869165881,0,0,0.279321271063054,3.24446718952944e-18,0.246979033755987,4.4464885835697e-18,0.0256507524374717,0.646280069596438,0.0121775350884235,0.658457604684861
"E250042452_L01_250204003125020400311AA038B39J20",0.197440944460477,1.98108934061173e-18,7.83778578457423e-18,0.840899589933361,5.60353607213957e-18,0.0475407263283143,0.0233354590477552,0,0,0,0.0221007662253242,0,0.00353631963896697,0,0.0463805830942823,0,0.273325084394823,0.138911158822773,1.65490741891354e-17,1.98593573873991e-20,0.00116846725706625,2.29983042264388e-18,0.014524191070095,3.1540450303793e-18,0,2.06705505562702e-17,0,4.27295462352721e-19,0,0.00128446201321583,0.00104409564238728,0.0116911918425528,0.0442786594693865,0,0.0388998627494289,0,0.00108523623980509,0.231927581697801,0.0410689197462555,0.00208391205145864,1.04730755852122e-17,0,0.15350400027429,0.0022455418184339,0,0.122950133665681,0,6.20543434957824e-19,5.5490788369062e-18,0.0283516429958573,0.00528291359813204,0,7.94017991163718e-06,0.0253772650024784,0,0,0.132714426486538,1.8756039646492e-19,3.93865798480768e-19,0.21357323075409,0.0342165052764161,0.26247048005858,0.0479798022397212,0.00283143598373269,0.594327096350229,0.000584233628533127,0.594911329978762
"E250042452_L01_250204003425020400341AA037B39J20",7.87967290194741e-20,0,6.48640862154983e-18,0.812325495284464,0,3.56581972876387e-20,2.06906823862765e-18,0,1.03082175630101e-18,1.72747614352729e-17,0.00793872086862589,0.00441782595060366,0.0109592313684728,6.76454674107454e-18,2.05595568577397e-19,0,0.0950763146221345,0.117606185154675,2.30428341942059e-18,2.16622415767688e-18,0.0112873445678023,2.72456380231056e-18,0.0078654337983228,0,0.0107864823456633,2.38477582717011e-17,0,0.139772365048289,0.0703499536089585,0,0.00178854215341544,0,0.00114180813920004,0.00364733193398099,9.71076728829864e-21,0,0,0.219014514830161,0.126833144870511,9.08617629817634e-05,0,1.13531761343725e-17,0.251255420935132,0.0216100648838234,0.000703010346611612,0.205387910744836,0.000532830539567492,0,0,0.0620821428285353,0.0841194533582524,3.03130000786275e-18,0.0415593413373484,0.0589591465271805,0,0,0.209736803519023,0,3.97191776886994e-18,0.0498140014164989,0,0.339618266958157,0,2.31991334281902e-17,0.544495547490045,0.0110369134567328,0.555532460946778
"E250042452_L01_250204003725020400371AA034B39J20",0.0802469096540722,0,0,0.747350881475702,0,0.00452011489118981,0,9.98556974497651e-18,0.025729051697239,2.08164244876945e-18,3.79787439896989e-21,0.00853520757051152,0,0,0,1.3054055022495e-19,0.141378700155648,0.116141367535892,0,1.38489719748855e-18,0.0645452560399524,0,0.00239569593839956,0,0,8.22281861928888e-18,0,0,7.42482474518947e-18,5.83137170829868e-20,0.0215848088063692,0.00410864902753644,0.005781897732804,0.0121623355594687,0.0109932526483796,0,0.00265240341535277,0.20033729810703,0.0462640661501073,2.04070234454911e-18,7.962103282323e-18,6.75626305017196e-18,0.253448883076802,0.0383076862361156,0.0186287240202058,0.151617179460834,0.00429246309847155,0,1.00231227577256e-17,0.050023461767007,0.0261366884687627,0.0253739704265846,0.0242480132960531,0.0117426414545596,0,3.42993405946847e-17,0.17954122593441,0,0.000999898279981679,0.193798789304418,1.36664985233809e-17,0.148630229319826,0,0,0.513991993814753,0.0322726280199762,0.546264621834729
"E250042452_L01_250204004025020400401AA033B39J20",0,1.13775566887454e-19,0,0.944408687240583,0.0310249103690148,0.0177860980036499,7.41717669093758e-19,0,0,3.7912496550281e-19,0,1.41953676374473e-21,8.89766380207567e-19,1.08258699657715e-17,5.5742521170961e-19,0,0.179581030596888,0.203007802449691,0,0,0,9.81698786925177e-19,0.00258574136447038,2.04806481460348e-18,0.0337661840493979,0,0.00487540763685237,0.0151696348107152,0,0,2.41623917794205e-19,0,0.00124178819738814,0.0024660761753273,0.0290245545235224,0,0.00391339221436018,0.192951795838141,0.0308305473601051,0,2.46745294642312e-17,1.00355426193448e-17,0.0547784524456652,1.212763669462e-18,0.00211629959776609,0.250220042120847,0.0012272537542003,2.17538357267984e-18,2.40238736391698e-17,0.0163921860510551,0.0164227963169922,0,0,0.0293902805227964,1.16656343587505e-17,0.018140701607468,0.194871509283142,0,0,0.269245315065553,1.61374450935623e-18,0.129458349099294,0.0847360681228876,0,0.648955494509404,0.0168830920246989,0.665838586534103
"E250042452_L01_250204004125020400411AA032B39J20",0,0.055552303583897,2.35261806253607e-18,0.7427235973226,2.50022919955463e-18,0.0070668918472499,5.37156528124365e-18,0,0,2.0502584414636e-17,0,0,2.84324940649225e-17,5.14589916359998e-18,0,2.86543501615552e-17,0.0695685892010064,0.152066498487261,5.58408931824674e-18,0,0.0599961944497544,1.42016127741627e-18,0.00128802985100322,0,0,3.52830718374196e-17,0.00285057721435524,0.00555203699035652,0.0195049444267983,0,0.0177394423298633,1.62239859762392e-18,0,0,0.00928627821848221,0.0011515370539171,0.00259728754372876,0.185081184625308,0.0733423945834552,1.25869422604357e-17,0,0,0.166530989955158,0.0329470804125532,3.29215393718607e-20,0.20072761017292,0.00288977113229885,0,8.87207688895386e-19,0.0647905189763373,0.0252853090752815,1.34367152852705e-18,0.0684448176535822,0.00322054726151986,3.57734358733043e-17,0,0.323441093667728,3.49239940944743e-20,0,0.191602942631974,0,0.270237652937376,0.0109551249626289,1.48470845224788e-17,0.501339917027388,0.0577742490168257,0.559114166044214
"E250046465_L01_250204001125020400111AA046B39J27",6.39261501923373e-22,0,0,0.901692866079343,0.0140298043960714,0.00427903046345948,0,5.87577395911001e-19,0,4.1633711451202e-18,0.0130239651568518,0.00788304829449372,0.00557637345960393,0,0.0262467914371956,0,0.248089546322085,0.0960843360625313,4.18347364520662e-18,0,0,1.0502834696125e-18,0.00298450178575905,0,0,3.05315445435626e-18,0.00110193556145994,0,0.051358036213,0,0,0.00126571612028284,0.012081367416483,0,0.0193400584414044,2.01919739880953e-20,0.00281092297757,0.263140160935691,0.0879256010463849,0,1.95380693674791e-18,3.10779366997535e-17,0.207292702960816,0,0.000245970509468901,0.175077529375351,3.74427815119134e-20,3.58086260921367e-19,0,0.0532584230829777,0.0827757506060839,0,0.032736677789728,0.00662120625421862,6.49623448672638e-18,0,0.172940125165362,1.73868274528461e-20,0,0.196952327194661,0,0.293897589549696,0.0347901703476368,0,0.620121125957016,0,0.620121125957016
"E250046465_L01_250204001525020400151AA045B39J27",0.0292538774518378,0,0,0.756116912906501,2.21692541389202e-18,0.019652093821764,0,5.25666094314691e-18,0.00450749036764645,0,0.0196129217531495,0.0058835100726601,4.82878003818386e-20,7.60829155059463e-18,0.0136336906643644,0,0.264099611995104,0.251019090741737,4.68955352693078e-19,0,0.0154763132030209,0,0.0100816999761186,0,3.31668371265339e-18,0,1.41075767841862e-18,1.65572203284907e-18,3.72845496939297e-19,0.000230437031513599,0.000828564454723109,0.0220093373578581,0.0364963922086383,4.20398094808978e-22,0.0191125514821644,0.00035942002802123,0.00514455712837801,0.235149831204131,0.0633065078324436,0,0,1.30405154275916e-17,0.239300922852266,0.0126622039844597,0.00159032187587798,0.118305908558895,0,7.53842135493749e-19,0,0.0350721101555289,0.100474929120808,0.00202174460473969,1.93285195189763e-17,0.0177712915848005,8.75348294751298e-18,0.0159191266846185,0.116323805367189,0,7.16791848861767e-19,0.255432531346407,1.25144506975938e-19,0.322837621000509,0,2.63861651671318e-18,0.535414874546123,0.00773815660151046,0.543153031147633
"E250046465_L01_250204003025020400301AA036B39J27",0.117673103093189,0,0,0.354382156408686,0.0474811873103507,0.066475147669165,0.00913786251148708,0.00294176414857228,0.0464003214317743,1.26993124760527e-18,0.0366913511797451,0.0617790102155581,0.0539925865038561,0,0.0147905512022259,1.17461799959876e-17,0.270022627093471,0.0998637235354832,0,3.64796569368423e-21,0.00101256774460662,3.54166346560712e-19,0.010770290294908,0,0.00399584569633271,0,0.000840933554820763,0,0.00322013591337811,4.97724514147453e-22,7.35847927633192e-19,0.00901775646931702,0.0152453691787393,0.00815302145979161,0.0320591230945989,6.36380052438471e-20,0.00897165354922025,0.0466241493640417,0.0810474106919215,0,0,3.29490468606743e-18,0.045056162209357,0.00590315320260146,9.36169849600261e-19,1.75729196709273e-18,0,0,0,0.0713073962720344,0.0477384407062522,0.0586786340341714,0.00124552853815637,0.0636462563580806,2.8176814188773e-18,4.3944253797948e-18,0.0792103553933693,0,0,0.365993377915562,0.0488232743475353,0.376734452896482,0.153411953507314,0.0684543502794407,0.306786540224488,0.00250420672046966,0.309290746944958
"E250046465_L01_250204003325020400331AA034B39J27",0.489391911537755,0,0.00771261959002054,0.482295089934629,0.0440086943508573,1.53727879820228e-22,0.0843091198506896,5.61368604185694e-19,0.0444386172993526,0,0.0200570478901359,0.293625061712794,0.252496088116845,0.0933297580026521,0.0856677415550438,0,0.18166777824508,0.0581273787013308,0,0.0117954401606881,0.0372297161925067,0.00276917937689905,0.0103183352919814,0,0.0739432647960354,6.03108080406412e-19,2.28149579293757e-20,0,0,0,0.00852129949920422,0.149968278885131,0.19175427363918,2.05787550302966e-19,0.0121626181377881,0.00138269741595695,0.00538113697470757,0.123215070793452,0.00180963665840671,0.0106255459772689,0.00583892397580249,0,0.187121783210305,0.0282879987927514,1.20700870626905e-18,0.086908635324978,0,0.00184711453982331,0,0.0896636812807616,6.38366997089292e-19,0.0150781811677502,0.0527590879271505,6.40616722999604e-19,0,1.73307559092018e-17,0.0750406031497216,7.09913895753413e-22,0,0.00935152938554251,0.067474630883393,0.200578800498355,0,0.0172542733174917,0.640201137815704,0.055586490494271,0.695787628309975
