"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-3135b",-0.558796097560043,6.17411335238017,-1.09699859477731,0.295501542102581,0.965484393342877,-4.60344550616335
"hsa-mir-6762",-0.653119338500885,2.9115221699716,-1.0968826514683,0.295550104322959,0.965484393342877,-4.60348909290674
"hsa-mir-4804",-0.821793628322828,2.23070735370718,-1.09667398359898,0.295637519025601,0.965484393342877,-4.60356752982122
"hsa-mir-548c",-0.522346864241298,1.8461359328418,-1.0929636670376,0.297195124563639,0.965484393342877,-4.6049605129272
"hsa-mir-6813",-0.635630198536173,2.51280259950847,-1.09118958965016,0.297942090510403,0.965484393342877,-4.6056254232804
"hsa-mir-615",-1.63768030515229,8.8206935305414,-1.08580738242384,0.300216965079604,0.965484393342877,-4.60763809991288
"hsa-mir-6854",0.578988531388735,2.67946926617514,1.08451993052604,0.300763073724056,0.965484393342877,-4.60811852909094
"hsa-mir-3065",-0.714564280481394,8.80722258643763,-1.08209821384703,0.301792350976569,0.965484393342877,-4.60902116009178
"hsa-mir-4326",1.56190469689093,7.25572366078046,1.08171191707159,0.301956780990694,0.965484393342877,-4.60916501339663
"hsa-mir-1273e",-0.584139808830582,9.19952678050646,-1.07937379121976,0.30295346822723,0.965484393342877,-4.6100349528656
"hsa-mir-562",0.666666666666667,0.666666666666667,1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-6075",0.666666666666667,0.666666666666667,1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-3126",-0.666666666666667,1.66666666666667,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-3907",-0.666666666666667,0.666666666666667,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-637",-0.666666666666667,0.666666666666667,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-1282",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4253",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4431",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4453",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4503",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4528",0.666666666666667,0.333333333333333,1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4691",0.666666666666667,0.333333333333333,1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4771-2",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-4783",0.666666666666667,0.333333333333333,1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-5197",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-587",-0.666666666666667,0.333333333333333,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-1302-5",-0.666666666666667,0.666666666666667,-1.07881323100335,0.303192790915914,0.965484393342877,-4.6102433255744
"hsa-mir-550b-1",0.575275012187002,5.1094079423859,1.07864897310968,0.303262945398073,0.965484393342877,-4.61030436971468
"hsa-mir-3134",-0.830617698776558,1.41530884938828,-1.07213103050983,0.306056664190949,0.965484393342877,-4.6127214730041
"hsa-mir-4491",0.727910266989115,4.75057891242069,1.07012754159562,0.306919286297282,0.965484393342877,-4.61346239966753
"hsa-mir-139",-0.536244427570701,11.5120704775816,-1.06942724966721,0.307221235472482,0.965484393342877,-4.61372115296132
"hsa-mir-5585",-0.527030441844007,5.8638825733041,-1.06511816291594,0.309084133648078,0.965484393342877,-4.61531073357536
"hsa-mir-4519",-0.602451640685869,1.93685601887911,-1.06343358725,0.309814711079926,0.965484393342877,-4.61593093892864
"hsa-mir-6825",0.723308333814104,1.02832083357372,1.06130534702562,0.310739552964148,0.965484393342877,-4.61671350504997
"hsa-mir-6837",-0.66163103586993,3.49476655004486,-1.05735746008586,0.312460617526807,0.965484393342877,-4.61816225525471
"hsa-mir-5708",-0.598205270075642,4.89152107343513,-1.05507103519386,0.313460634999715,0.965484393342877,-4.61899956679706
"hsa-mir-6812",0.658001597155685,3.20057074661625,1.05447144752352,0.31372327368635,0.965484393342877,-4.61921893072736
"hsa-mir-8485",-0.569244130849419,6.84289764176457,-1.05166595933316,0.314954355157918,0.965484393342877,-4.6202441736427
"hsa-mir-4301",-0.584962500721157,2.73312394865637,-1.04885672110833,0.316190695844971,0.965484393342877,-4.6212688555403
"hsa-mir-6781",-0.861654166907052,1.20480311508265,-1.04813404166175,0.316509330861091,0.965484393342877,-4.62153214280215
"hsa-mir-548f-2",-0.755869299524353,4.33420883468718,-1.0480819407482,0.316532311817114,0.965484393342877,-4.6215511192969
"hsa-mir-3179-3",-0.528320833573719,1.26416041678686,-1.04798086003469,0.316576900601957,0.965484393342877,-4.62158793359353
"hsa-mir-450a-1",-0.624987962517396,8.79749997818506,-1.04746035535887,0.316806580132696,0.965484393342877,-4.62177746523394
"hsa-mir-411",-0.620826467368904,10.2220956545484,-1.047363134612,0.316849493838659,0.965484393342877,-4.62181285889129
"hsa-mir-5588",0.669630234564261,10.0889928233866,1.04440553542394,0.318157065086732,0.965484393342877,-4.62288847417066
"hsa-mir-3130-2",0.677393468583049,3.35712421279192,1.04438882907252,0.318164462461078,0.965484393342877,-4.62289454378847
"hsa-mir-7703",0.805012499759615,0.930827083453526,1.04013973518194,0.320050072677487,0.965484393342877,-4.62443605151344
"hsa-mir-3150b",-0.634379486915804,4.22592912990197,-1.03792830986335,0.321034713707186,0.965484393342877,-4.62523655489537
"hsa-mir-199b",-0.621018656964045,15.4657511825091,-1.03783838322647,0.321074801268896,0.965484393342877,-4.62526908133727
"hsa-mir-3167",0.666666666666667,1.77397603162912,1.03436492014281,0.322626050364733,0.965484393342877,-4.62652389352004
