"Transcript_id","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5","hgnc_symbol","ensembl_gene_id","transcript_biotype"
"ENST00000516692.1",0,0,0,0,0,0,0,0,0,0,"RNU4-77P","ENSG00000252501","snRNA"
"ENST00000516694.1",9.073764,14.718693,3.054477,9.076599,4.816834,4.92462,3.965167,6.503035,4.05302,7.285656,"RNU6-531P","ENSG00000252503","snRNA"
"ENST00000516696.1",0.333034,1.95587,0,1.173931,1.125645,5.012204,0.173939,3.081551,0,2.958524,"","ENSG00000252505","snoRNA"
"ENST00000516697.1",0,0,0,0,0,0,0,0,0,0,"RNU6-180P","ENSG00000252506","snRNA"
"ENST00000516698.1",0.134943,0,0.074851,0,0.135999,0,0,0,0,0,"RNU7-81P","ENSG00000252507","snRNA"
"ENST00000516699.1",0,0.094114,0,0,0,0.121555,0,0.073819,0,0,"RNU4ATAC3P","ENSG00000252508","snRNA"
"ENST00000516700.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP271","ENSG00000252509","rRNA_pseudogene"
"ENST00000516701.1",0.077125,0,0,0,0,0,0.019868,0.10924,0,0.006233,"RNA5SP55","ENSG00000252510","rRNA_pseudogene"
"ENST00000516703.1",0.100423,0.450305,0.00433,0.25409,0.636456,0.13376,0.949746,0,0,0.141661,"RNA5SP206","ENSG00000252512","rRNA_pseudogene"
"ENST00000516704.1",0,0,0,0,0,0,0,0,0,0,"RNU1-128P","ENSG00000252513","snRNA"
"ENST00000516705.1",0,0,0,0,0,0,0,0.095651,0,0,"RNU7-53P","ENSG00000252514","snRNA"
"ENST00000516707.1",0.95074,1.117828,1.042212,1.904845,2.689138,1.863132,1.613552,1.274505,2.129094,3.886144,"RNA5SP82","ENSG00000252516","rRNA_pseudogene"
"ENST00000516708.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252517","snoRNA"
"ENST00000516710.1",0,0,0,0,0,0,0,0.049946,0,0,"RNU6-783P","ENSG00000252519","snRNA"
"ENST00000516712.1",0,0,0,0,0,0,0,0,0,0,"RNU5D-2P","ENSG00000252521","snRNA"
"ENST00000516714.1",2.561752,1.741826,1.180168,7.176849,0.389455,1.669429,3.233728,1.26328,2.116059,1.797021,"RNU6-267P","ENSG00000252523","snRNA"
"ENST00000516715.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252524","misc_RNA"
"ENST00000516717.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252526","snoRNA"
"ENST00000516721.1",0,0,0,0,0,0,0,0,0,0,"RNU6-965P","ENSG00000252530","snRNA"
"ENST00000516723.1",0.279638,0.990814,0.948874,1.498335,0.378433,0.930821,0.783264,1.284813,0.857362,1.977803,"RNU7-193P","ENSG00000252532","snRNA"
"ENST00000516724.1",0,0,0,0,0,0,0,0,0,0,"RNU6-572P","ENSG00000252533","snRNA"
"ENST00000516725.1",0.447678,0.142353,0.230847,0.352217,0.364286,0.253794,0,0,0.287228,0.2676,"","ENSG00000252534","misc_RNA"
"ENST00000516726.1",0,0,0,0,0,0.081468,0,0,0,0,"RNA5SP254","ENSG00000252535","rRNA_pseudogene"
"ENST00000516728.1",0,0.204454,0.087111,0,0,0.183536,0,0.225194,0,0,"","ENSG00000252537","snoRNA"
"ENST00000516730.1",0.010535,0.034814,0.000112,0.035361,8e-06,0.015302,0.009721,0,0.117689,0.005262,"RNA5SP462","ENSG00000252539","rRNA_pseudogene"
"ENST00000516731.1",0.102354,0.05996,0,0.17356,0,0,0.057529,0.220732,0,0.168563,"RNU6-919P","ENSG00000252540","snRNA"
"ENST00000516733.1",4.622484,6.999437,4.977561,6.927361,4.749049,4.361403,6.959675,5.38222,3.912405,4.964031,"SNORD36C","ENSG00000252542","snoRNA"
"ENST00000516735.1",0.077409,0.917911,0,1.303764,0.653388,1.94391,0.357477,0.931769,0.539982,0.830874,"RNU6-1282P","ENSG00000252544","snRNA"
"ENST00000516736.1",0,0,0,0,0,0,0,0,0,0,"RNU6-362P","ENSG00000252545","snRNA"
"ENST00000516737.1",0.318935,0.063418,0.248116,0.305796,0.058692,0.295698,0.519491,0.459013,0.249448,0.043285,"RNA5SP466","ENSG00000252546","rRNA_pseudogene"
"ENST00000516739.1",0,0.166335,0,0,0,0,0,0,0,0,"RNU7-149P","ENSG00000252548","snRNA"
"ENST00000516740.1",2.753335,1.984986,2.214267,1.75341,3.240563,1.566079,2.063756,1.025994,1.668486,1.468442,"RNU6-759P","ENSG00000252549","snRNA"
"ENST00000516741.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252550","snoRNA"
"ENST00000516743.1",0.456639,0.807206,0.171591,0.529567,1.262039,0.339193,0.523968,1.171517,0.278927,0.373029,"RNU6-307P","ENSG00000252552","snRNA"
"ENST00000516744.1",0,0,0,0,0,0,0.674188,0,0,0.072142,"RNA5SP73","ENSG00000252553","rRNA_pseudogene"
"ENST00000516745.1",0.240635,0.651937,0.077675,0.445361,0.923769,1.279914,0.556982,0.10455,0.966153,0.769028,"RNU6-861P","ENSG00000252554","snRNA"
"ENST00000516746.1",0,0,0,0,0,0,0,0,0.061809,0,"RNU6-567P","ENSG00000252555","snRNA"
"ENST00000516747.1",0,0,0,0,0,0,0,0,0,0,"RNU6-256P","ENSG00000252556","snRNA"
"ENST00000516749.1",0.042589,0.049601,0.033094,0.035384,0.065028,0.064576,0.060475,0.052406,0.064852,0.057227,"RNU6-914P","ENSG00000252558","snRNA"
"ENST00000516751.1",0.064702,0,0.263233,0.081871,0,0.118101,0,0,0,0,"RNU4-18P","ENSG00000252560","snRNA"
"ENST00000516752.1",1e-04,9e-05,0.000236,0.000109,0.000233,0.000218,0.000291,5.2e-05,7.1e-05,0.000176,"RNU1-125P","ENSG00000252561","snRNA"
"ENST00000516753.1",0.453423,0.77238,0.060485,0.894596,0.402324,0.585909,0.392255,0.408789,0.787884,0.274468,"RNU6-922P","ENSG00000252562","snRNA"
"ENST00000516754.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP45","ENSG00000252563","rRNA_pseudogene"
"ENST00000516759.1",0.69324,1.601004,1.62981,1.33409,0.189217,0.331127,0.903099,0.205878,0.806296,1.151422,"RNU7-28P","ENSG00000252568","snRNA"
"ENST00000516760.1",0.857896,1.086525,0.647992,1.279855,0.447813,0.047587,0.348338,0.115912,1.155975,0.38493,"RNU6-1153P","ENSG00000252569","snRNA"
"ENST00000516768.1",0.06424,0.0726,0.064484,0.049336,0.054475,0.029954,0.078418,0.049509,0.044545,0.032712,"SCARNA20","ENSG00000252577","scaRNA"
"ENST00000516769.1",1.72011,3.334011,2.725745,4.523844,0.555472,1.774544,0.477256,3.147751,1.180571,4.102027,"RNU6-135P","ENSG00000252578","snRNA"
"ENST00000516771.1",0,0.142498,0.183724,0,0,0,0,0,0,0,"","ENSG00000252580","snoRNA"
"ENST00000516772.1",2.618311,8.237776,1.712986,8.119081,2.404627,2.236968,9.810614,10.694727,3.533689,7.964824,"RNU6-1098P","ENSG00000252581","snRNA"
"ENST00000516773.1",0,0.105904,0,0.049945,0.020419,0.368852,0,0,0,0,"","ENSG00000252582","snoRNA"
"ENST00000516774.2",0,0,0,0,0,0,0,0,0,0,"MIR514B","ENSG00000252583","miRNA"
"ENST00000516776.1",1.032665,0.526513,0.559061,0.15096,0,0.974729,0.272728,0,2.096631,0.278385,"","ENSG00000252585","misc_RNA"
"ENST00000516778.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP422","ENSG00000252587","rRNA_pseudogene"
"ENST00000516781.1",0.406326,0,0.082911,0,0,0,0,0,0,0,"RNU7-143P","ENSG00000252590","snRNA"
"ENST00000516782.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP468","ENSG00000252591","rRNA_pseudogene"
"ENST00000516784.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1224P","ENSG00000252593","snRNA"
"ENST00000516785.1",0,0,0,0,0,0,0,0,0,0,"RNU6-656P","ENSG00000252594","snRNA"
"ENST00000516786.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP82","ENSG00000252595","misc_RNA"
"ENST00000516788.1",0,0,0,0,0,0,0,0,0,0,"RNU7-137P","ENSG00000252597","snRNA"
"ENST00000516789.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP460","ENSG00000252598","rRNA_pseudogene"
"ENST00000516790.1",0,0,0,0,0,0,0,0,0,0,"RNU6-566P","ENSG00000252599","snRNA"
"ENST00000516792.1",0,0,0,0,0.018922,0,0,0,0,0,"","ENSG00000252601","snoRNA"
"ENST00000516794.1",0,0,0,0,0,0,0,0,0,0,"RNU6ATAC22P","ENSG00000252603","snRNA"
"ENST00000516795.1",0,0,0,0,0,0,0,0,0,0,"RNU2-44P","ENSG00000252604","snRNA"
"ENST00000516797.1",0,0.096031,0.01739,0.137245,0,0,0,0,0,0,"RNU6-1150P","ENSG00000252606","snRNA"
"ENST00000516798.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252607","misc_RNA"
"ENST00000516799.1",0,0,0,0,0.045978,0.014212,0,0,0,0.036408,"RNU6-1191P","ENSG00000252608","snRNA"
"ENST00000516802.1",0.035931,0.024384,0.100259,0,0.274277,0.240168,0.196776,0,0.240021,0.010722,"RNU6-1121P","ENSG00000252611","snRNA"
"ENST00000516803.1",0.200845,0,0,0,0.093591,0.163519,0.273115,0,0,0,"","ENSG00000252612","misc_RNA"
"ENST00000516805.1",0.072032,0.066559,0.047543,0.064848,0.070966,0.074693,0.068089,0.085956,0.069535,0.065293,"RNU6-807P","ENSG00000252614","snRNA"
"ENST00000516806.1",0.546299,1.677541,0.166168,0.700189,1.071912,0.766883,0.726994,1.145828,0.657461,0.416837,"","ENSG00000252615","misc_RNA"
"ENST00000516809.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP441","ENSG00000252618","rRNA_pseudogene"
"ENST00000516810.1",0.025882,0,0.026236,0.039875,0.033162,0,0,0,0.46824,0.069279,"RNU6-1149P","ENSG00000252619","snRNA"
"ENST00000516811.1",1.634285,0.807213,1.318478,1.130617,1.14511,1.12003,1.671569,0.754943,1.347917,1.038846,"RNU6ATAC24P","ENSG00000252620","snRNA"
"ENST00000516812.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252621","misc_RNA"
"ENST00000516813.1",0.065964,0.2706,0,0,0,0.061766,0,0,0.131584,0,"RNU6-881P","ENSG00000252622","snRNA"
"ENST00000516814.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP481","ENSG00000252623","rRNA_pseudogene"
"ENST00000516815.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP409","ENSG00000252624","rRNA_pseudogene"
"ENST00000516816.1",0,0,0,0,0,0,0,0,0,0,"RNU1-40P","ENSG00000252625","snRNA"
"ENST00000516817.1",0.313943,0,0,0,0.005511,0.199319,0,0,0,0.260972,"RNU6-1308P","ENSG00000252626","snRNA"
"ENST00000516818.1",2.534029,2.277651,2.004875,2.648118,1.196308,4.154093,0.405128,0.989489,2.108761,3.26035,"RNU6-122P","ENSG00000252627","snRNA"
"ENST00000516824.1",0.655602,0.673534,0,0,0,0,0,0,0,0,"RN7SKP282","ENSG00000252633","misc_RNA"
"ENST00000516825.1",0.950962,0.845098,2.83547,1.410256,1.671626,0.490274,1.120483,0.958066,1.059318,0.529074,"RN7SKP219","ENSG00000252634","misc_RNA"
"ENST00000516826.1",0.048626,0,0,0,0,0,0,0,0,0,"RNU2-56P","ENSG00000252635","snRNA"
"ENST00000516827.1",0,0,0,0,0,0,0,0,0.342272,0,"RNU6-826P","ENSG00000252636","snRNA"
"ENST00000516828.1",1.718523,2.13687,5.053014,3.721535,1.05061,1.226396,2.715668,3.681058,1.504354,3.523384,"RNA5SP268","ENSG00000252637","rRNA_pseudogene"
"ENST00000516830.1",0,0,0.350698,0,0,0,0.160253,0,0.007481,0,"RNU2-24P","ENSG00000252639","snRNA"
"ENST00000516831.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252640","snoRNA"
"ENST00000516833.1",0,0.562626,0.010535,0,0,0,0,0,0,0,"RNA5SP137","ENSG00000252642","rRNA_pseudogene"
"ENST00000516834.1",0.196983,0.357794,0.196483,0,1.038872,0.475228,0.474344,0.0666,0.847263,0.577796,"RNU6-1136P","ENSG00000252643","snRNA"
"ENST00000516835.1",0,0.197858,0.074851,0,0.157172,0.254039,0,0,0,0.097392,"RNU7-30P","ENSG00000252644","snRNA"
"ENST00000516836.1",0,0,0,0,0,0,0,0,0,0,"RNU7-111P","ENSG00000252645","snRNA"
"ENST00000516838.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP416","ENSG00000252647","rRNA_pseudogene"
"ENST00000516840.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP480","ENSG00000252649","rRNA_pseudogene"
"ENST00000516841.1",0,0,0.515187,0,0,0.016636,0,0,0,0,"RNA5SP75","ENSG00000252650","rRNA_pseudogene"
"ENST00000516842.1",0,0,0,0,0,0,0,0,0,0,"RNU6-557P","ENSG00000252651","snRNA"
"ENST00000516843.1",0.765723,0.433399,0.979294,0.48762,0.747011,1.017215,1.055967,0.069058,0.702078,0.364205,"","ENSG00000252652","misc_RNA"
"ENST00000516844.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP444","ENSG00000252653","rRNA_pseudogene"
"ENST00000516845.1",0,0,0,0,0,0,0,0,0,0,"RNU7-6P","ENSG00000252654","snRNA"
"ENST00000516846.1",0,0,0,0,0,0,0.039663,0,0,0,"","ENSG00000252655","misc_RNA"
"ENST00000516847.1",1.312323,1.384969,1.163177,0.80135,0.420061,0.725606,0.421747,0.570341,1.018481,0.63928,"RN7SKP88","ENSG00000252656","misc_RNA"
"ENST00000516848.1",0.262215,0.404039,0.333857,0.848514,0.170445,0.406908,0.272363,0.036124,0.115783,0.344736,"","ENSG00000252657","snoRNA"
"ENST00000516849.1",1.102417,1.58338,1.993519,1.168084,1.31926,0.342768,1.11633,0.969699,1.372412,1.144895,"RNU6-786P","ENSG00000252658","snRNA"
"ENST00000516850.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1088P","ENSG00000252659","snRNA"
"ENST00000516851.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252660","misc_RNA"
"ENST00000516852.1",0,0,0,0,0,0,0,0,0,0,"RNU6-782P","ENSG00000252661","snRNA"
"ENST00000516858.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP523","ENSG00000252667","rRNA_pseudogene"
"ENST00000516862.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252671","misc_RNA"
"ENST00000516864.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP421","ENSG00000252673","rRNA_pseudogene"
"ENST00000516865.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP102","ENSG00000252674","rRNA_pseudogene"
"ENST00000516868.1",0,0,0.043589,0,0.194782,0,0,0,0,0.049842,"","ENSG00000252677","snoRNA"
"ENST00000516871.1",0.009656,0.079175,0.013307,0.085445,0.017739,0.003342,0,0.02181,0.011594,0.009489,"RNA5SP449","ENSG00000252680","rRNA_pseudogene"
"ENST00000516872.1",0,0,0,0,0,0,0,0,0,0,"RNU1-97P","ENSG00000252681","snRNA"
"ENST00000516873.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252682","snoRNA"
"ENST00000516875.1",0.200845,0,0.026198,0,0,0,0.045155,0,0,0,"RNU6ATAC36P","ENSG00000252684","snRNA"
"ENST00000516876.1",0.181533,0.926922,1.521481,0.565499,0.291102,0.871078,1.605388,0.275915,0.578869,1.083484,"RNU6-928P","ENSG00000252685","snRNA"
"ENST00000516877.1",0.453364,0.631226,0.519594,0.817488,1.008543,0.291069,0.136999,0.903989,0.445685,0.731857,"RNU6-1234P","ENSG00000252686","snRNA"
"ENST00000516879.1",0.200845,0.488083,0,1.710316,0.308868,0.959509,0,1.289246,0,3.256897,"RNU6-579P","ENSG00000252688","snRNA"
"ENST00000516880.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252689","snoRNA"
"ENST00000516882.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252691","scaRNA"
"ENST00000516883.1",0.485765,0.023774,0.434307,0,0.189217,0,0.668135,0,0,0,"","ENSG00000252692","snoRNA"
"ENST00000516884.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252693","snoRNA"
"ENST00000516886.1",0.094555,0.069312,0.04491,0.064501,0.072133,0.01373,0.069399,0.101515,0.004007,0.013724,"MIR2276","ENSG00000252695","miRNA"
"ENST00000516887.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP34","ENSG00000252696","rRNA_pseudogene"
"ENST00000516888.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP209","ENSG00000252697","misc_RNA"
"ENST00000516890.1",2.700335,2.110683,1.45188,1.308261,2.107121,1.060678,1.518999,1.61665,2.314872,2.066711,"SNORA21B","ENSG00000252699","snoRNA"
"ENST00000516891.1",0,0.4188,0.125556,0.113574,0.652555,0,0.782928,0,0.145886,0.2639,"RNU7-110P","ENSG00000252700","snRNA"
"ENST00000516895.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP277","ENSG00000252704","misc_RNA"
"ENST00000516896.1",0,0,0,0,0,0,0,0,0,0,"RNU6-175P","ENSG00000252705","snRNA"
"ENST00000516901.1",0,0,0,0,0,0,0,0,0.097258,0,"RNU6-295P","ENSG00000252710","snRNA"
"ENST00000516902.1",0.046591,0,0,0,0,0,0.091301,0,0.125916,0.203943,"RN7SKP116","ENSG00000252711","misc_RNA"
"ENST00000516903.1",0.277639,0,0,0.103552,0,0.491202,0,0.052385,0,0,"SCARNA14","ENSG00000252712","scaRNA"
"ENST00000516904.1",0.035972,0,0,0,0.064955,0,0,0,0.169838,0,"RNU6-1198P","ENSG00000252713","snRNA"
"ENST00000516905.1",0.000357,0.001337,0.015782,0.00066,0.001827,0.071804,0.079809,0.003358,0.076986,0.000264,"RNA5SP392","ENSG00000252714","rRNA_pseudogene"
"ENST00000516907.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP260","ENSG00000252716","misc_RNA"
"ENST00000516908.1",0,0,0,0,0,0,0,0,0,0,"RNU6-352P","ENSG00000252717","snRNA"
"ENST00000516909.1",0,0,0,0,0,0,0,0,0,0,"RNU6-612P","ENSG00000252718","snRNA"
"ENST00000516910.1",2.591057,1.860372,0.83764,2.465797,2.905413,2.966835,0.9436,1.356582,1.189363,1.614028,"","ENSG00000252719","snoRNA"
"ENST00000516911.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1258P","ENSG00000252720","snRNA"
"ENST00000516912.1",0,0,0.021074,0,0,0,0,0,0,0,"RNU6-798P","ENSG00000252721","snRNA"
"ENST00000516913.1",0.093523,0.397982,0.279404,0.287689,0,0.138474,0.211125,0,0.486288,0.233443,"","ENSG00000252722","scaRNA"
"ENST00000516915.1",0.005497,0.078697,0,0,0.061744,0.087318,0,0,0.04818,0,"","ENSG00000252724","snoRNA"
"ENST00000516916.1",0,0,0,0,0,0,0,0,0,0,"RNU6-765P","ENSG00000252725","snRNA"
"ENST00000516917.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP94","ENSG00000252726","rRNA_pseudogene"
"ENST00000516918.1",0,0,0,0,0.255872,0,0,0,0,0,"","ENSG00000252727","scaRNA"
"ENST00000516920.1",0,0,0,0,0,0,0,0,0,0,"RNU6-971P","ENSG00000252729","snRNA"
"ENST00000516925.1",0,0,0,0,0,0,0,0,0,0,"RNU6-980P","ENSG00000252734","snRNA"
"ENST00000516926.1",0,0,0,0,0,0.115141,0,0,0,0.097392,"RNU6-528P","ENSG00000252735","snRNA"
"ENST00000516930.1",0.200845,0,0,0.228294,0.321311,0.016396,0.01065,0.216567,0.216536,0.735032,"RNU7-151P","ENSG00000252739","snRNA"
"ENST00000516933.1",0,0,0.200357,0,0.17966,0.075707,0.036313,0,0,0,"","ENSG00000252742","misc_RNA"
"ENST00000516934.1",0.802406,0.010917,0.06831,0,0.163498,0.297397,0.350718,0,0,0,"RNU6-850P","ENSG00000252743","snRNA"
"ENST00000516935.1",0,0,0,0.161562,0,0.110376,0,0.027131,0.032942,0,"","ENSG00000252744","misc_RNA"
"ENST00000516936.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP143","ENSG00000252745","rRNA_pseudogene"
"ENST00000516937.1",0,0,0,0,0,0,0,0,0,0,"RNU6-273P","ENSG00000252746","snRNA"
"ENST00000516938.1",0,0.081257,0,0,0.094608,0,0,0,0,0.084906,"RNA5SP364","ENSG00000252747","rRNA_pseudogene"
"ENST00000516940.1",0,0,0,0,0,0,0,0,0,0,"RNU7-116P","ENSG00000252749","snRNA"
"ENST00000516941.1",1.656973,2.208718,1.909823,2.69581,1.662812,3.207689,0.925334,0.676151,1.958413,3.262625,"RNU7-70P","ENSG00000252750","snRNA"
"ENST00000516942.1",0.250517,0.94972,0.188334,0.371114,0.147508,0.262799,0.805991,0.62242,0.131768,0.540367,"RNU6-143P","ENSG00000252751","snRNA"
"ENST00000516943.1",0,0,0,0,0,0,0,0,0,0,"RNU6-210P","ENSG00000252752","snRNA"
"ENST00000516946.1",0,0,0,0.008342,0.033776,0,0,0,0.027087,0,"RNU6-703P","ENSG00000252755","snRNA"
"ENST00000516947.1",0.691686,0.820944,1.530617,0.480705,0.514553,0.964312,0.433119,0.264537,1.092658,0.435282,"RNU6-577P","ENSG00000252756","snRNA"
"ENST00000516948.1",0.433812,0.383437,0.047128,0.166297,0.245918,0.828027,0.814917,0.392797,0.428653,1.276587,"RN7SKP96","ENSG00000252757","misc_RNA"
"ENST00000516949.1",0,0,0,0,0,0,0,0,0,0.081918,"RNU6-445P","ENSG00000252758","snRNA"
"ENST00000516950.1",0.077321,0.063844,0.050643,0.073824,0.057965,0.073574,0.086418,0.067507,0.065877,0.076561,"","ENSG00000252759","misc_RNA"
"ENST00000516951.1",0,0.102227,0,0,0,0,0,0,0,0,"RNA5SP54","ENSG00000252760","rRNA_pseudogene"
"ENST00000516952.1",0.157183,0,0,0,0.136771,0.549022,0.220867,0,0.052857,0.097392,"","ENSG00000252761","misc_RNA"
"ENST00000516953.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252762","snoRNA"
"ENST00000516954.1",3.010735,6.843259,3.117645,6.02676,2.349947,1.374264,3.436873,7.841221,1.677222,4.704339,"RNU2-31P","ENSG00000252763","snRNA"
"ENST00000516955.1",0.006926,0.049351,0,0.396708,0.169642,0,0,0.112597,0.169921,0.007836,"RNU6-1092P","ENSG00000252764","snRNA"
"ENST00000516956.1",0,0,0,0,0,0,0,0,0.255886,0.124995,"","ENSG00000252765","scaRNA"
"ENST00000516957.1",0.469595,1.037845,0,0,0,0,0,0,0,0,"RNU6-255P","ENSG00000252766","snRNA"
"ENST00000516958.1",0,0,0,0,0,0,0,0,0,0,"RNU6-250P","ENSG00000252767","snRNA"
"ENST00000516959.1",0.025618,0.070381,0.03437,0.074521,0.055027,0.05313,0.067798,0.029227,0.05583,0.07287,"RNU6-856P","ENSG00000252768","snRNA"
"ENST00000516960.1",0,0.221144,0,0.719539,0.137085,0.67391,0,0,0,0.569444,"RNU6-943P","ENSG00000252769","snRNA"
"ENST00000516961.1",0.103778,0.086068,0.068552,0.077911,0.080344,0.103166,0.087397,0.093363,0.091182,0.081826,"RNU7-4P","ENSG00000252770","snRNA"
"ENST00000516963.1",0,0,0,0.14347,0,0.207756,0,0.087421,0.027383,0,"RNU6-714P","ENSG00000252772","snRNA"
"ENST00000516965.1",0.63078,0.727727,0.247942,0.033472,0.183895,0.524109,0.42615,0.466915,0.484464,1.344007,"","ENSG00000252774","snoRNA"
"ENST00000516967.1",0,0,0,0,0,0,0,0,0,0,"RNU4ATAC10P","ENSG00000252776","snRNA"
"ENST00000516968.1",0.957877,0.204454,0.667321,0.386537,0.208138,0.924972,0.599171,0.44527,0.378556,0.36859,"","ENSG00000252777","scaRNA"
"ENST00000516969.1",0.559607,2.548647,0.418249,0.511026,2.201267,2.438642,0.841915,0.323283,0.495197,4.679267,"","ENSG00000252778","scaRNA"
"ENST00000516970.1",0.45238,0.094438,0.290135,0.263527,0.338788,0.309319,0.125789,0.29402,0.26769,0.185508,"RNU6-182P","ENSG00000252779","snRNA"
"ENST00000516971.1",0,0,0,0,0,0,0.009585,0,0,0,"RNA5SP471","ENSG00000252780","rRNA_pseudogene"
"ENST00000516973.1",0.06211,0.032355,0.032747,0.05161,0.047107,0.068435,0.044872,0.050743,0.049111,0.057797,"RNU6-341P","ENSG00000252782","snRNA"
"ENST00000516974.1",0,0,0,0.8945,0,0.097135,0,0,0,0,"RNU6-835P","ENSG00000252783","snRNA"
"ENST00000516975.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252784","misc_RNA"
"ENST00000516985.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP60","ENSG00000252794","misc_RNA"
"ENST00000516986.1",0,0,0,0,0.189217,0.108624,1.03298,0,0,0.914226,"RNU6-56P","ENSG00000252795","snRNA"
"ENST00000516987.1",0.630071,0.324817,0.074851,0,0.598168,0.318863,0.640909,0,0.583545,0.091108,"RNU7-11P","ENSG00000252796","snRNA"
"ENST00000516988.1",0,0,0.089046,0,0.059538,0.370819,0.07688,0.39281,0.023476,0.168337,"RN7SKP272","ENSG00000252797","misc_RNA"
"ENST00000516989.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252798","scaRNA"
"ENST00000516991.1",2.298405,0.727106,0.688414,0.069843,0.447724,0.321281,0.305273,0.01533,1.332154,0.283259,"","ENSG00000252800","scaRNA"
"ENST00000516993.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252802","misc_RNA"
"ENST00000516995.1",0.397901,0.288357,1.285876,0.587577,0.43377,0.314599,0.543137,0.277244,0.812926,1.402074,"RNU6-958P","ENSG00000252804","snRNA"
"ENST00000516997.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP420","ENSG00000252806","rRNA_pseudogene"
"ENST00000516998.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1006P","ENSG00000252807","snRNA"
"ENST00000517001.1",0.090099,0.018152,0,0,0.132628,0.127912,0.136098,0,0.04363,0,"RNU6-345P","ENSG00000252810","snRNA"
"ENST00000517003.1",0,0.381988,0.047867,0.18654,0.072958,0,0,0,0.203052,0,"RN7SKP2","ENSG00000252812","misc_RNA"
"ENST00000517005.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP233","ENSG00000252814","misc_RNA"
"ENST00000517006.1",0,0,0,0,0,0,0,0,0,0,"RNU6-410P","ENSG00000252815","snRNA"
"ENST00000517007.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP337","ENSG00000252816","rRNA_pseudogene"
"ENST00000517011.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252820","misc_RNA"
"ENST00000517012.1",0.37778,0.274552,0.098375,0.381595,0.461328,0.086899,0.232225,0.612541,0,0.308871,"RNU6-388P","ENSG00000252821","snRNA"
"ENST00000517013.1",0.494791,0.371637,0.277571,0.506216,0.895822,0.715106,0.406865,0.833851,0.41841,1.223485,"","ENSG00000252822","misc_RNA"
"ENST00000517014.1",0.047006,0,0.120239,0,0,0.024267,0.150116,0,0,0.247624,"RNU6-148P","ENSG00000252823","snRNA"
"ENST00000517015.1",0.284343,0.140131,0.352386,0.614006,0.221107,0.544339,0.334857,0.357995,1.3321,0.281232,"","ENSG00000252824","snoRNA"
"ENST00000517017.1",0,0.215055,0,0,0,0,0,0,0,0,"RNVU1-23","ENSG00000252826","snRNA"
"ENST00000517018.1",0,0,0,0,0,0.103325,0.007473,0.032753,0,0,"RN7SKP11","ENSG00000252827","misc_RNA"
"ENST00000517019.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP135","ENSG00000252828","rRNA_pseudogene"
